extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
3.85,5,28,4.32126,10.7413,6.11513
3.85,7,44,5.0844,15.9191,11.8502
3.85,8,138,8.49173,17.4337,12.1575
3.85,8,160,5.90463,23.0049,17.0322
3.85,5,36,4.11422,12.0165,9.92271
3.85,6,59,5.55575,16.439,11.7456
3.85,8,92,6.55576,21.1204,16.8848
3.95,7,143,7.07326,22.6969,16.8284
3.95,5,26,4.99763,13.3052,9.4939
3.95,7,81,6.93804,23.1441,19.1195
3.95,7,65,7.11333,22.0199,15.8398
3.95,8,82,6.02025,22.175,16.0958
3.95,8,35,4.65554,19.2069,14.1638
3.95,8,124,6.0814,24.5512,17.4101
3.95,8,41,6.12274,22.2279,14.9424
3.95,9,113,6.66618,24.8071,18.7988
3.95,9,101,7.1443,23.0255,15.5382
3.95,6,60,5.41301,15.1526,10.5405
3.95,9,118,6.41771,26.7671,21.1822
3.95,9,106,8.80742,21.8085,17.7352
3.95,5,67,5.37314,14.5717,11.8455
3.95,7,59,7.09661,18.7953,12.3254
3.95,7,40,5.05505,17.156,12.7175
3.95,6,77,4.82186,16.347,11.3544
3.95,7,93,5.62723,18.4232,15.6171
3.95,5,31,4.75817,15.1541,10.5397
3.95,7,107,7.34033,22.8056,16.5412
3.95,8,73,7.45045,21.7143,16.1838
3.95,10,136,8.03287,26.88,16.8676
3.95,7,73,5.33246,17.1494,12.0988
3.95,8,62,7.20291,20.5408,13.4992
3.95,6,36,5.13841,17.6958,13.9131
3.95,6,73,6.18759,16.203,12.1902
3.95,11,117,11.9665,30.5987,17.9303
3.95,9,49,7.41028,24.7503,18.4199
3.95,6,47,4.84789,15.2666,10.4816
3.95,5,140,5.11159,15.618,10.157
4.05,7,61,5.14446,19.3936,12.829
4.05,6,142,6.41706,18.031,11.596
4.05,7,113,6.01164,14.9415,11.1253
4.05,7,47,5.13293,18.6431,12.8447
4.05,6,89,4.93563,17.3699,14.1197
4.05,7,66,7.07268,21.4834,15.4128
4.05,7,65,4.72192,17.8058,11.1942
4.05,5,99,4.90109,10.9997,7.82568
4.05,6,76,5.38058,15.6308,11.5554
4.05,6,50,4.82611,15.3403,11.6157
4.05,5,26,4.53872,14.478,9.79427
4.05,6,129,5.13281,16.4385,11.5998
4.05,7,51,7.62847,20.0014,15.4118
4.05,7,72,6.04619,19.56,16.3494
4.05,6,73,6.03644,17.8748,13.0488
4.05,8,90,3.77283,17.7297,13.6538
4.05,7,66,5.43071,17.65,11.7022
4.05,8,45,5.43097,23.4515,20.1398
4.05,8,61,5.27511,21.8732,14.4859
4.05,7,36,4.90975,20.3411,15.1778
4.05,8,115,7.11204,25.6678,17.0961
4.05,6,65,4.3917,16.0155,10.8491
4.05,9,84,8.43267,27.6672,21.8641
4.05,6,86,6.09657,17.0203,12.0395
4.05,8,75,5.65277,21.2214,14.3221
4.05,6,32,5.52285,16.2108,13.592
4.05,6,63,6.51915,17.8589,11.8895
4.05,6,113,6.37101,16.2838,11.3931
4.05,9,115,6.50983,27.3354,16.4628
4.05,6,68,4.59077,17.2939,11.692
4.15,5,45,4.89869,13.4235,12.0099
4.15,7,76,5.30843,20.1624,14.7595
4.15,8,53,6.49914,24.7939,19.6188
4.15,10,136,7.20354,30.7741,20.4074
4.15,7,91,5.0821,20.6804,16.2765
4.15,5,115,5.42554,14.0369,11.4452
4.15,7,63,7.11539,21.1006,15.8791
4.15,8,74,8.07397,25.7184,19.4371
4.15,10,152,8.27558,31.1089,18.5871
4.15,8,48,5.85377,20.7976,16.1613
4.15,8,43,5.82162,21.6849,14.9578
4.15,7,170,5.41503,19.8106,13.9052
4.15,5,64,4.54013,16.0834,12.6977
4.15,9,58,5.71727,26.9503,20.9353
4.15,5,52,4.57551,14.4583,10.5781
4.15,8,105,6.7486,23.4352,15.2379
4.15,7,61,4.97028,20.5986,15.543
4.15,7,199,5.4935,15.6643,10.1795
4.15,6,62,4.56688,14.7824,9.59764
4.15,6,57,4.77445,16.3488,12.7355
4.15,6,71,3.88443,14.1654,10.3566
4.15,6,50,5.19094,19.9279,11.4305
4.15,9,95,9.29688,28.5247,19.1232
4.15,6,83,5.77227,15.0925,12.9485
4.15,6,158,5.55131,18.1846,11.6073
4.15,7,43,5.76716,18.635,13.7123
4.15,9,68,5.97533,24.3998,17.6803
4.15,8,95,8.46174,25.2324,17.6919
4.15,9,76,5.6172,23.7342,14.9656
4.15,8,96,7.51651,21.633,15.6427
4.25,6,58,5.1654,16.585,12.9078
4.25,4,46,4.34622,12.3302,9.32183
4.25,7,63,6.02022,21.028,16.0288
4.25,7,101,5.45634,24.3561,17.6663
4.25,7,43,4.98847,15.8426,12.1043
4.25,7,82,5.69951,21.943,16.4793
4.25,6,67,5.61883,17.1429,13.1774
4.25,8,117,8.46572,26.6639,17.7281
4.25,6,150,3.75713,14.9232,11.0249
4.25,7,95,5.8251,24.4048,17.0121
4.25,6,73,7.51518,20.1822,12.7507
4.25,7,56,6.55616,20.2548,15.2076
4.25,6,89,2.65101,15.3169,10.4537
4.25,9,65,6.42798,25.0814,19.3184
4.25,5,39,4.88304,12.8391,9.83114
4.25,7,52,5.80096,19.9523,14.0324
4.25,6,87,5.21269,17.9063,12.7368
4.25,6,39,5.71664,16.1662,11.1936
4.25,6,68,5.7218,17.9679,14.211
4.25,5,117,5.69537,15.7252,11.3342
4.25,8,144,6.66613,20.8543,14.2665
4.25,5,179,5.22468,14.8185,11.5971
4.25,6,40,4.34128,16.3189,11.2163
4.25,7,82,5.71689,18.313,10.7096
4.25,5,55,5.42635,16.0989,13.6129
4.25,6,61,6.65945,20.1279,14.3112
4.25,7,138,7.48402,19.7163,14.1983
4.25,9,81,5.97902,21.5482,15.5047
4.25,8,101,5.46223,18.7679,12.9712
4.25,6,117,5.42069,15.5889,12.0669
4.35,8,103,6.35832,22.8023,16.69
4.35,9,162,7.27661,28.5226,18.9373
4.35,6,50,4.89666,16.3681,13.4561
4.35,7,69,5.98916,22.5557,17.6896
4.35,7,33,5.51282,19.9527,14.9588
4.35,7,146,6.6077,18.4375,12.8445
4.35,8,91,7.31457,25.8664,18.1305
4.35,7,164,5.88187,23.1651,16.2781
4.35,7,67,7.03668,22.0664,17.6633
4.35,6,163,5.02233,20.5152,15.8359
4.35,5,83,4.69863,13.224,9.99377
4.35,6,88,4.43252,19.821,14.6069
4.35,6,49,4.33097,16.0981,10.0731
4.35,8,65,6.87813,24.1245,16.3076
4.35,6,62,4.1148,14.5031,11.2133
4.35,8,125,7.12373,25.1483,18.7589
4.35,8,70,6.46076,23.478,17.0265
4.35,10,163,7.81169,31.9371,21.5083
4.35,6,51,4.86143,14.3371,10.895
4.35,9,116,5.30825,24.9842,17.8988
4.35,6,118,5.40749,20.1432,13.7191
4.35,9,169,5.52376,26.7251,21.1839
4.35,10,138,8.06534,32.7058,20.9314
4.35,8,64,8.73869,26.5597,16.1008
4.35,7,130,4.94332,18.3923,14.1007
4.35,8,110,7.10701,24.9988,16.2272
4.35,5,48,4.71975,15.6754,11.3979
4.35,7,65,5.59414,21.5134,15.8486
4.35,4,52,4.24275,12.7612,10.8441
4.35,6,155,5.25316,18.5631,14.9259
4.45,7,145,5.41114,19.1955,11.8232
4.45,8,91,7.05922,23.1066,14.9629
4.45,7,62,5.22382,19.0837,15.3443
4.45,5,142,5.28409,11.6725,8.07983
4.45,9,120,7.48401,28.7594,21.1332
4.45,6,135,5.59791,18.5833,12.2161
4.45,8,95,5.33905,24.8353,18.0859
4.45,7,111,7.07486,19.7571,13.6843
4.45,7,88,6.54698,24.2622,16.4744
4.45,6,47,5.53202,21.068,15.3149
4.45,5,62,4.37665,13.4513,8.89402
4.45,6,99,5.21077,15.0335,12.5999
4.45,7,89,5.55807,19.0331,13.2297
4.45,6,92,5.88625,20.5177,13.9615
4.45,10,103,8.63364,30.2474,17.469
4.45,8,103,7.30036,23.7478,16.6854
4.45,8,130,7.25524,23.9803,16.3332
4.45,8,82,6.91289,30.4874,19.9334
4.45,7,94,5.5695,20.3195,15.0367
4.45,7,54,5.14975,19.339,15.8503
4.45,7,36,5.55587,18.1692,13.5689
4.45,7,53,5.59539,18.825,10.0462
4.45,7,57,5.81212,22.9106,19.9868
4.45,5,31,5.01088,14.1112,11.5607
4.45,7,152,5.16394,18.4842,11.7539
4.45,7,97,5.35362,20.4194,14.987
4.45,6,66,4.10737,14.5237,11.9412
4.45,7,50,5.78573,19.8167,14.3709
4.45,6,34,5.21572,18.6941,12.8335
4.45,7,130,6.53672,20.5601,14.2557
4.55,7,68,5.49498,22.1986,15.4222
4.55,7,127,6.29876,19.84,13.2232
4.55,7,71,5.10431,17.3852,14.2115
4.55,9,45,5.54952,23.2883,18.6307
4.55,8,88,5.97508,25.4439,15.7813
4.55,6,35,5.30577,17.6949,12.8142
4.55,9,79,6.64423,28.6136,18.4314
4.55,6,83,5.52731,19.2602,13.743
4.55,7,103,6.89649,23.7464,17.4967
4.55,5,55,4.44567,13.6602,11.9455
4.55,5,32,5.14069,14.4994,11.0896
4.55,5,108,4.37656,12.7426,10.4896
4.55,5,56,4.79796,15.8931,12.1769
4.55,7,127,6.36831,23.1701,15.2249
4.55,6,56,5.97487,19.2358,16.0942
4.55,8,106,6.18647,21.4081,15.7733
4.55,6,77,6.29359,19.7015,15.4987
4.55,7,110,6.07291,19.6472,13.7323
4.55,5,79,4.59233,14.4641,11.8173
4.55,7,55,5.87282,21.5745,15.4452
4.55,7,102,5.00406,18.918,14.1957
4.55,6,74,5.18915,16.5945,13.0508
4.55,6,177,5.23694,15.7075,10.5615
4.55,4,71,4.25812,10.7301,8.09284
4.55,6,61,5.50555,19.4734,12.4716
4.55,6,64,3.78909,16.1302,11.7949
4.55,7,101,5.40047,21.8357,15.7482
4.55,6,65,5.97157,18.5384,13.8513
4.55,7,51,4.73696,19.8445,13.1653
4.55,8,125,6.38735,27.7201,21.971
4.65,9,120,7.00096,31.898,22.6376
4.65,6,49,5.64646,19.5628,14.8731
4.65,7,71,5.93467,21.5119,13.664
4.65,6,41,5.94954,18.804,12.9323
4.65,6,108,5.06259,17.4032,13.0696
4.65,5,34,5.73305,16.4016,13.0855
4.65,7,70,5.80759,21.0815,16.187
4.65,8,161,6.11406,26.0992,20.1607
4.65,5,72,4.75784,14.9091,10.1052
4.65,6,50,5.02974,19.0889,14.6792
4.65,7,71,9.81164,23.1402,16.8352
4.65,8,120,6.30436,26.926,20.152
4.65,6,56,5.7328,21.4421,15.9979
4.65,8,90,8.69249,25.8017,19.1728
4.65,8,133,6.4135,23.408,14.9408
4.65,6,63,3.9797,17.3964,13.6008
4.65,4,61,4.65741,12.6669,10.0696
4.65,8,83,7.87077,24.6895,15.7864
4.65,6,64,5.36844,20.2677,16.2619
4.65,6,112,5.87681,19.9175,14.9841
4.65,8,100,5.48495,21.745,18.7281
4.65,6,106,4.59605,18.3824,13.1317
4.65,9,85,5.98182,31.929,20.8428
4.65,5,54,4.77453,17.0106,10.8748
4.65,6,146,4.97903,19.4161,15.017
4.65,5,65,4.85222,13.7529,9.83723
4.65,5,34,4.25473,16.9752,11.9493
4.65,7,114,6.44238,25.1917,17.9042
4.65,8,62,7.47388,23.1243,16.6495
4.65,7,119,6.27506,22.1771,17.9024
4.75,6,45,5.61678,17.5284,13.1184
4.75,8,100,7.38397,28.2882,19.6967
4.75,7,176,4.86986,19.2791,14.9939
4.75,5,54,5.59987,13.8919,10.4738
4.75,7,84,6.77325,25.5749,17.0822
4.75,7,68,7.84529,20.8284,14.4686
4.75,5,94,5.05399,15.3871,11.1394
4.75,7,83,6.24327,24.8126,19.6705
4.75,7,155,5.7205,19.7167,12.4877
4.75,5,71,4.49368,14.6242,11.9534
4.75,5,55,4.97156,14.9004,10.8768
4.75,8,129,8.25033,26.1244,17.9261
4.75,5,147,5.45299,14.901,12.1689
4.75,6,194,5.50428,17.2821,12.3989
4.75,6,37,3.80741,16.664,13.1113
4.75,10,97,8.87455,33.192,20.5305
4.75,7,81,4.76825,20.9113,13.6447
4.75,9,108,6.07716,26.4755,19.506
4.75,7,164,5.45053,20.6629,13.3455
4.75,11,141,9.69551,37.9319,24.0887
4.75,7,140,5.68837,20.9092,15.5614
4.75,7,43,6.04688,23.1289,17.9636
4.75,9,85,7.38707,29.6093,19.8857
4.75,6,65,7.49659,20.909,15.9453
4.75,7,150,5.93168,21.6245,14.2382
4.75,4,73,5.07275,13.3917,9.13746
4.75,6,85,6.83334,18.5266,13.3535
4.75,6,146,6.16308,17.9044,12.8811
4.75,5,75,5.74056,15.198,12.2904
4.75,6,95,6.47228,18.3188,14.1976
4.85,12,129,7.87618,36.0822,24.5883
4.85,5,74,6.06762,16.3496,13.934
4.85,8,194,8.15801,23.6842,16.7474
4.85,7,118,5.49989,23.0131,16.0678
4.85,7,110,4.98878,18.1465,12.8155
4.85,6,111,5.22781,17.7251,12.8178
4.85,7,127,4.69722,20.8375,12.8393
4.85,6,95,4.49574,15.2052,9.79473
4.85,6,61,5.216,13.0146,10.2223
4.85,7,51,6.63165,20.845,15.1716
4.85,5,57,5.07165,13.8937,11.4769
4.85,6,41,4.1077,18.5169,13.035
4.85,5,24,5.03583,15.2216,9.66922
4.85,7,86,4.83217,24.1578,14.9011
4.85,6,69,4.55206,15.8683,13.1154
4.85,5,73,4.03846,14.255,11.8487
4.85,7,59,4.93142,18.9317,16.2471
4.85,8,133,7.04143,27.2383,16.366
4.85,6,85,5.5432,20.4239,13.3759
4.85,6,75,8.39752,19.5147,12.4637
4.85,8,134,7.74889,24.2176,13.9225
4.85,7,116,7.99929,23.3949,17.9506
4.85,6,64,5.00851,20.2102,13.9313
4.85,5,94,4.93326,15.7209,12.197
4.85,6,150,4.97484,19.2452,15.4933
4.85,8,79,7.35868,26.7186,22.8646
4.85,8,98,7.33015,27.2742,15.7645
4.85,7,70,5.55834,22.0151,16.0872
4.85,8,119,5.83537,28.1384,17.5599
4.85,6,115,6.49616,17.2178,12.7703
4.95,6,103,5.66662,20.4609,12.9482
4.95,6,99,5.29753,20.6316,17.1842
4.95,6,95,4.30816,19.3517,14.2376
4.95,6,126,4.83086,18.6089,14.2476
4.95,5,31,6.00407,16.4115,12.3991
4.95,6,49,4.67081,19.2178,14.2019
4.95,6,53,6.03253,18.9629,15.122
4.95,7,89,6.04888,21.5226,14.1858
4.95,8,70,6.32333,25.4708,16.1953
4.95,7,46,5.11231,22.9783,17.8789
4.95,8,67,5.98215,22.332,13.4313
4.95,6,124,4.84806,17.4934,14.6386
4.95,4,60,4.34869,13.5309,11.0863
4.95,6,100,4.41296,18.5173,14.708
4.95,6,58,6.41181,19.4443,13.3638
4.95,5,82,4.53562,18.096,15.4569
4.95,5,117,5.82968,17.1291,12.4325
4.95,5,63,5.20657,15.0775,12.2548
4.95,6,72,7.00319,22.4951,12.4544
4.95,6,91,3.61242,15.9953,12.7827
4.95,7,172,5.4916,24.0519,17.9664
4.95,6,88,6.29953,17.8812,13.0275
4.95,6,100,6.33831,22.3134,17.0649
4.95,5,140,6.3263,13.8141,9.8503
4.95,6,76,4.23517,16.1773,12.5109
4.95,8,86,5.82216,24.2968,16.675
4.95,8,77,5.14656,26.3788,20.9814
4.95,6,70,5.60497,22.2559,15.1948
4.95,7,156,6.09354,25.6364,17.7341
4.95,6,75,6.89947,19.1783,14.0042
5.05,7,103,7.56325,24.8294,18.8273
5.05,8,112,8.09452,29.9196,16.9922
5.05,5,80,5.52351,14.4946,10.3316
5.05,5,53,4.88068,13.1523,8.81737
5.05,6,111,6.53038,22.0093,17.2248
5.05,10,122,7.67159,33.5311,23.4873
5.05,7,120,6.31068,24.4249,16.0486
5.05,9,90,9.15073,27.836,19.2595
5.05,6,43,4.61096,16.4988,12.3988
5.05,6,90,3.76278,21.7218,14.8638
5.05,4,40,4.32304,13.0403,10.2741
5.05,7,71,4.56558,20.9863,15.3131
5.05,6,152,5.73109,18.3156,14.7488
5.05,7,59,5.86581,23.0964,17.0762
5.05,7,102,5.54086,21.2192,14.2135
5.05,7,69,5.91034,22.0093,15.9695
5.05,7,62,5.59863,20.2858,14.5372
5.05,8,159,8.01025,30.9593,20.2195
5.05,6,57,4.8764,15.9224,10.5931
5.05,6,48,3.85046,15.7874,12.2561
5.05,6,58,4.54602,17.3195,14.37
5.05,6,102,5.64495,20.4929,15.8511
5.05,7,54,6.02379,18.9222,14.1358
5.05,5,51,4.13614,15.8718,10.8587
5.05,8,86,5.25683,32.4724,22.5829
5.05,8,163,7.43934,27.4176,16.3844
5.05,6,155,4.70322,18.1845,14.2153
5.05,5,89,6.11795,17.3151,12.66
5.05,6,95,5.50508,17.9556,12.7218
5.05,6,58,4.68872,20.5831,13.597
5.15,8,128,6.3122,22.5065,17.1371
5.15,7,81,6.00377,23.5343,13.5386
5.15,7,174,6.24173,26.155,16.67
5.15,4,67,3.33814,12.1475,8.28069
5.15,7,166,6.27796,22.28,16.9762
5.15,7,57,5.40141,22.3408,15.8848
5.15,11,198,9.34101,41.632,26.6231
5.15,6,70,4.17962,20.3801,17.1642
5.15,5,81,4.41934,12.4056,9.68505
5.15,6,91,5.01005,18.5438,13.2145
5.15,6,110,4.37463,16.7187,11.4425
5.15,6,77,5.33293,21.7865,18.5615
5.15,6,84,5.1738,20.6636,16.3952
5.15,7,54,4.4205,20.0256,14.1382
5.15,6,108,5.33941,18.8994,11.3654
5.15,7,92,5.96271,25.2549,18.2877
5.15,6,89,5.6981,20.8946,12.603
5.15,6,162,5.77358,16.8311,10.1171
5.15,6,75,4.65211,18.9826,13.6767
5.15,7,41,4.73266,19.3197,13.4243
5.15,5,114,4.81111,18.1386,11.9107
5.15,7,103,7.45178,19.5517,14.5952
5.15,7,71,5.32862,20.4618,14.059
5.15,5,94,5.52032,20.2074,15.2282
5.15,5,38,3.73393,14.4078,11.03
5.15,4,73,4.62431,12.6368,9.74046
5.15,7,55,5.79797,20.7417,16.0857
5.15,5,63,4.70076,17.1777,11.9432
5.15,7,47,4.51705,22.4732,14.8925
5.15,6,48,5.09609,17.5361,11.6083
5.25,5,85,5.19436,19.5568,15.7095
5.25,6,40,6.04813,21.5594,14.7638
5.25,4,43,3.66042,14.6207,13.1284
5.25,6,102,5.37452,19.8882,14.394
5.25,4,42,3.75763,14.6775,9.53653
5.25,5,54,3.43428,15.5314,11.2367
5.25,6,150,5.93698,21.5701,15.392
5.25,7,141,6.22773,18.5307,13.3862
5.25,7,57,5.94751,25.5887,20.0208
5.25,5,46,4.64891,17.6509,13.1688
5.25,5,92,5.26317,18.5264,13.6657
5.25,5,35,4.9071,18.7879,14.9209
5.25,5,167,5.20405,19.0128,13.3443
5.25,7,126,5.70726,25.0768,17.8897
5.25,10,122,8.01891,34.7156,25.461
5.25,6,103,5.65737,21.6644,16.0358
5.25,6,64,4.88337,21.8198,14.0162
5.25,6,46,4.19279,17.9789,13.613
5.25,6,110,3.90482,19.6597,16.3269
5.25,8,158,5.74689,29.3227,22.358
5.25,8,79,5.02472,24.9555,16.9697
5.25,7,76,6.49268,25.0795,19.2504
5.25,7,79,5.35953,22.8154,12.4451
5.25,6,113,5.82483,16.3791,11.8719
5.25,7,148,5.19442,22.6303,16.8521
5.25,6,62,6.09694,19.7348,16.0131
5.25,5,75,5.30416,15.9464,13.2117
5.25,7,71,6.96234,24.463,17.9925
5.25,5,81,4.74729,14.1862,10.7294
5.25,9,134,6.83986,32.443,20.1438
5.35,7,106,5.51837,23.6945,16.8745
5.35,6,172,4.01291,18.8926,15.2931
5.35,8,70,6.02357,27.2525,17.5125
5.35,9,98,8.24,31.4789,21.2255
5.35,8,142,7.0231,29.187,21.0832
5.35,6,156,5.38699,20.5578,14.1685
5.35,4,101,4.7296,14.2358,10.2315
5.35,7,117,6.21375,24.7065,17.0526
5.35,6,78,6.33009,21.8218,18.1354
5.35,5,64,4.09591,19.4691,14.464
5.35,7,107,6.27695,27.101,18.8061
5.35,4,98,4.80641,13.6663,10.1664
5.35,6,199,4.79027,19.0535,12.1219
5.35,5,104,5.16348,18.9595,14.105
5.35,6,41,4.90112,20.6753,17.4527
5.35,7,124,5.30201,23.9329,15.8989
5.35,5,103,4.76718,17.3492,12.9807
5.35,6,41,5.18892,18.4307,14.9471
5.35,6,60,4.65535,19.107,11.6499
5.35,4,133,4.1351,13.1764,11.0254
5.35,6,109,6.2397,21.6998,13.1318
5.35,5,72,3.4176,15.9029,11.8197
5.35,5,117,3.56917,15.5428,12.3438
5.35,5,66,5.44555,16.0151,12.3456
5.35,6,45,4.84088,17.6256,15.5154
5.35,5,96,4.745,17.5705,13.4256
5.35,5,74,3.54745,15.8087,12.533
5.35,6,68,5.21781,19.7323,14.9008
5.35,6,127,5.21652,19.9975,14.7643
5.35,8,81,6.16883,27.0746,17.2564
5.45,5,71,4.15462,17.9862,15.0345
5.45,6,134,5.99078,21.2721,17.1711
5.45,6,76,6.0801,21.9588,14.2245
5.45,5,95,5.56273,20.1264,12.5717
5.45,8,125,8.35937,30.8446,21.0223
5.45,6,115,6.07454,17.1297,13.6719
5.45,4,75,4.2729,15.3275,12.4595
5.45,6,38,5.82751,20.107,14.0115
5.45,4,73,5.02824,15.4803,9.86373
5.45,7,86,5.19554,19.5253,17.0136
5.45,7,67,7.42257,25.5589,18.4961
5.45,7,68,5.61631,24.4838,14.4356
5.45,5,72,5.64516,18.7108,10.8878
5.45,6,105,5.57812,21.3988,15.9328
5.45,6,47,4.72716,20.1522,14.4513
5.45,7,183,9.03766,22.9117,17.6528
5.45,6,159,5.38863,24.2731,15.9576
5.45,7,75,5.01516,24.9167,20.0545
5.45,5,57,5.14933,18.7786,12.8653
5.45,7,168,6.18676,23.8679,15.4926
5.45,6,142,5.02102,14.3754,9.01513
5.45,6,81,4.77813,21.6392,17.075
5.45,7,109,5.4631,22.3857,15.6254
5.45,5,59,5.41616,17.8448,10.7672
5.45,8,218,7.22953,29.0272,22.2578
5.45,9,112,7.10248,30.7183,21.3626
5.45,5,186,4.76778,16.2198,11.3663
5.45,7,61,6.43632,21.6308,12.2197
5.45,5,74,4.46849,18.9771,14.0003
5.45,5,37,5.11412,19.1772,13.5885
5.55,6,86,5.25642,19.8793,16.2229
5.55,6,89,5.34789,24.7836,16.368
5.55,6,95,5.13964,23.4724,15.174
5.55,6,50,4.84364,20.4012,13.5209
5.55,6,110,5.25392,21.6355,15.6829
5.55,5,67,4.83816,17.8394,12.1783
5.55,7,111,4.66099,23.9799,19.1292
5.55,7,44,5.02562,19.9683,12.4861
5.55,4,46,3.5262,15.4709,14.0143
5.55,7,150,5.69911,24.7814,16.6821
5.55,4,98,4.4352,15.4482,11.596
5.55,4,65,3.62209,15.2934,11.6188
5.55,6,101,4.95686,17.8785,13.3498
5.55,6,51,4.51283,23.118,18.288
5.55,6,106,4.59256,18.6668,12.1677
5.55,6,82,4.69853,21.1336,12.7752
5.55,8,54,5.19637,26.8005,20.4375
5.55,6,90,6.78101,19.9372,14.8929
5.55,7,110,6.2717,24.6734,19.0898
5.55,7,158,4.86339,21.6376,14.0806
5.55,7,98,6.39691,24.7475,16.0439
5.55,6,65,5.83298,19.5272,16.455
5.55,6,79,6.17943,26.7032,17.7869
5.55,6,131,4.6501,21.9635,16.9999
5.55,5,48,4.17703,13.1223,8.98514
5.55,5,38,4.98777,15.2885,12.0702
5.55,7,100,7.39399,25.6895,16.8693
5.55,9,109,8.14771,33.5537,20.6898
5.55,4,208,4.7779,10.9907,8.11481
5.55,4,96,4.64307,12.627,9.23921
5.65,8,66,4.82282,27.5756,18.1485
5.65,6,98,4.66084,20.6028,15.4447
5.65,6,82,7.29058,23.7027,16.3978
5.65,8,101,6.82486,31.9189,23.9625
5.65,6,51,5.09618,20.7286,14.0374
5.65,5,122,4.44774,15.7236,10.3183
5.65,6,82,5.31365,20.2122,13.2854
5.65,5,56,5.36307,17.6818,14.5173
5.65,5,69,4.01812,14.7763,11.7172
5.65,8,67,6.66041,24.8707,19.0945
5.65,5,72,4.00828,15.2166,12.8061
5.65,7,58,6.28529,22.0716,16.4935
5.65,7,100,6.56813,24.5019,19.2212
5.65,6,48,3.15783,20.3031,14.9452
5.65,7,136,6.7617,26.8957,18.445
5.65,5,57,4.83562,19.206,14.649
5.65,7,62,5.07468,21.3593,18.0726
5.65,5,60,4.79232,15.1709,11.3298
5.65,8,91,6.58699,24.7268,16.9278
5.65,8,89,6.86213,23.3905,17.7788
5.65,5,127,3.4512,17.5975,13.7499
5.65,7,64,5.84272,23.9022,19.2123
5.65,5,89,5.07965,15.4701,10.2489
5.65,5,80,4.95712,19.6513,13.2657
5.65,6,111,5.1836,24.6752,19.7982
5.65,6,79,5.3789,20.2417,13.3791
5.65,5,175,4.5148,15.4179,10.6952
5.65,7,119,3.32816,19.6285,13.6517
5.65,6,79,5.04319,19.1864,13.6634
5.65,7,87,5.64346,24.348,17.9049
5.75,5,85,5.68678,17.9611,13.3019
5.75,5,64,5.52041,16.6749,13.7136
5.75,4,34,4.12004,15.0355,10.7764
5.75,6,57,6.25165,21.2811,17.4283
5.75,9,170,6.5131,31.1471,19.987
5.75,5,49,5.94254,13.4035,8.77573
5.75,7,112,7.74645,25.9147,20.0848
5.75,5,143,5.02409,19.6403,14.7049
5.75,7,159,8.31406,25.185,19.6044
5.75,10,127,11.3369,32.3972,20.7794
5.75,5,59,4.81472,15.0434,12.6922
5.75,4,174,4.16443,14.5656,11.1616
5.75,8,197,6.35974,27.2934,20.812
5.75,5,116,4.83788,17.565,13.7583
5.75,6,67,5.42725,20.0494,15.0097
5.75,6,52,4.69779,24.1226,16.5043
5.75,5,77,3.78648,15.618,12.2864
5.75,8,160,9.6027,29.6513,20.409
5.75,7,111,6.69197,20.6256,15.1311
5.75,7,81,6.58439,24.029,21.2737
5.75,5,140,5.96604,18.8542,14.7955
5.75,5,72,4.53424,18.5446,14.1608
5.75,7,129,5.65078,20.2094,14.1374
5.75,6,54,4.56983,20.6929,16.4858
5.75,6,49,4.80077,21.4844,14.0811
5.75,5,60,4.08757,13.8285,9.45807
5.75,5,38,4.67339,18.5222,12.5882
5.75,6,104,4.33469,24.5824,15.2303
5.75,6,87,5.55111,24.6653,15.9189
5.75,4,70,4.89362,12.4873,9.60474
5.85,6,73,3.73244,17.567,15.7405
5.85,5,122,5.33832,18.1691,12.2717
5.85,7,177,5.66409,19.8656,14.7782
5.85,5,52,4.91367,17.0982,13.1132
5.85,5,101,4.98095,16.2692,12.5829
5.85,8,145,7.86398,32.3403,21.7209
5.85,4,54,3.0729,16.539,13.18
5.85,5,105,4.71324,19.3811,13.9115
5.85,8,136,5.924,24.0865,17.5876
5.85,4,50,3.91094,12.4946,8.8313
5.85,6,121,5.29755,22.0243,18.6976
5.85,5,195,4.85281,18.3681,12.9592
5.85,7,67,6.25482,26.827,19.3762
5.85,5,64,4.40195,13.7838,10.4534
5.85,6,67,4.73164,19.0892,14.5855
5.85,6,57,5.13177,22.7125,15.9399
5.85,6,51,5.11628,23.3382,17.8692
5.85,4,119,3.54811,15.9564,11.3028
5.85,7,56,5.23939,21.9156,16.0906
5.85,5,100,5.49447,19.4116,15.4106
5.85,6,133,4.93289,18.9065,15.359
5.85,7,95,5.78969,21.089,14.9105
5.85,4,35,4.52777,14.8799,11.1938
5.85,7,134,7.25722,23.1891,16.3463
5.85,6,52,5.67244,21.2429,15.185
5.85,5,146,4.77317,17.7669,14.2664
5.85,5,47,5.42424,15.0539,11.1738
5.85,4,96,4.40345,14.0545,10.2407
5.85,6,133,4.86999,20.1723,15.4996
5.85,5,82,5.20203,17.6968,13.2665
5.95,5,116,5.15393,19.3879,14.2116
5.95,5,60,5.20843,16.8778,12.2662
5.95,6,121,6.13368,19.7442,16.2866
5.95,5,54,5.78303,17.6375,10.1355
