extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
0.05,278,781,9.76805,13.8095,9.70852
0.05,256,539,8.77773,12.7009,8.94245
0.05,256,482,9.09856,12.7292,8.7931
0.05,322,757,8.7922,16.0325,10.9078
0.05,303,452,8.69732,15.0769,10.8524
0.05,350,950,10.2857,17.4359,12.2813
0.05,383,1403,10.3945,19.076,14.7295
0.05,250,278,8.02999,12.4482,8.67395
0.05,293,517,9.08213,14.5902,9.96216
0.05,276,712,9.80936,13.7016,9.89893
0.05,308,569,8.43649,15.3249,9.63833
0.05,296,577,10.258,14.7206,10.7524
0.05,298,486,8.94161,14.842,9.59544
0.05,291,707,9.50506,14.4907,10.4893
0.05,319,814,11.0283,15.8513,10.3066
0.05,360,1074,10.2071,17.9434,13.0686
0.05,347,796,9.72007,17.2688,11.5415
0.05,251,455,8.71127,12.4789,8.2827
0.05,333,854,11.5296,16.5829,10.5164
0.05,274,745,9.43481,13.6391,9.73435
0.05,287,485,8.64399,14.2571,10.3326
0.05,287,735,10.4917,14.2723,9.62424
0.05,338,854,10.311,16.8129,11.6776
0.05,245,316,8.87034,12.1824,7.82297
0.05,280,588,9.99204,13.9442,9.84411
0.05,309,799,10.2633,15.3968,10.3751
0.05,270,453,8.49948,13.4382,9.01735
0.05,302,609,10.0752,15.026,9.81374
0.05,332,1010,12.6998,16.5465,10.6766
0.05,325,918,12.5305,16.1912,10.8994
0.05,298,546,9.79078,14.817,10.4723
0.05,282,632,9.64752,14.004,10.1158
0.05,299,598,8.22603,14.8632,9.99128
0.05,311,810,9.70129,15.4823,10.5534
0.05,248,416,8.18481,12.304,7.84888
0.05,321,691,9.33288,15.9889,10.796
0.05,269,1119,8.87127,13.3699,9.14133
0.05,334,746,10.1502,16.6391,11.3314
0.05,320,1055,9.3338,15.9076,11.0751
0.05,270,321,8.54541,13.4096,9.19115
0.05,251,422,8.88414,12.4723,8.64984
0.05,279,386,9.06139,13.8604,9.89366
0.05,348,895,10.1496,17.3435,12.1965
0.05,277,681,9.53717,13.7895,9.67285
0.05,295,540,7.90626,14.675,10.4682
0.05,290,450,8.68916,14.4188,9.63397
0.05,337,972,9.45636,16.7951,11.785
0.05,333,724,9.41094,16.5841,11.78
0.05,393,1710,10.1938,19.5934,14.3771
0.05,308,854,10.179,15.3058,10.9987
0.05,325,844,9.43042,16.1653,11.1618
0.05,294,550,9.13703,14.6418,10.0781
0.05,295,734,10.1687,14.6605,10.2139
0.05,245,290,8.51713,12.1528,8.27592
0.05,369,1231,11.3529,18.3733,12.9655
0.05,358,1085,10.891,17.8124,12.1917
0.05,309,697,9.74027,15.3612,10.6093
0.05,358,727,10.5039,17.8034,11.4008
0.05,360,903,10.3233,17.9334,13.2615
0.05,263,417,8.74209,13.0606,8.78036
0.05,278,629,9.10335,13.8381,9.33376
0.05,300,822,10.0579,14.936,10.2871
0.05,317,720,8.54691,15.7679,10.7958
0.05,304,488,10.1088,15.1334,9.72046
0.05,449,833,11.6309,22.3639,15.802
0.05,291,901,9.82727,14.4805,10.3983
0.05,319,949,10.326,15.8681,11.452
0.05,346,954,10.335,17.2358,12.602
0.05,388,948,11.3167,19.3047,13.4568
0.05,301,570,11.2267,14.9608,10.4874
0.05,294,615,8.34692,14.6232,10.9415
0.05,351,748,9.42812,17.4503,13.2269
0.05,263,491,8.37722,13.0529,9.36736
0.05,352,785,10.7698,17.5423,12.3725
0.05,283,555,8.80783,14.0735,9.75915
0.05,298,512,9.8929,14.8148,10.365
0.05,318,1085,9.90333,15.85,11.0344
0.05,253,580,9.0932,12.5904,8.61268
0.05,335,1722,10.3935,16.6606,12.061
0.05,353,1375,12.0658,17.5651,12.146
0.05,327,722,10.1307,16.2999,10.549
0.05,245,261,8.52438,12.1741,8.09984
0.05,317,515,8.58761,15.7725,10.7228
0.05,289,617,9.35932,14.3697,9.95229
0.05,358,795,10.0104,17.8167,12.2231
0.05,262,518,8.6464,13.0037,8.78886
0.05,316,587,8.5779,15.7045,11.02
0.05,289,478,9.46278,14.3615,10.0567
0.05,287,988,10.0735,14.2656,9.58931
0.05,299,593,9.55904,14.8551,10.5341
0.05,310,702,9.6405,15.4094,10.4579
0.05,340,735,9.1823,16.9161,12.6161
0.05,323,930,10.9036,16.0615,11.0035
0.05,320,1091,10.318,15.9348,10.5205
0.05,307,586,8.90746,15.2916,9.98759
0.05,332,1263,11.4986,16.5474,11.9554
0.05,378,1186,10.3812,18.8255,13.5336
0.05,248,283,8.26797,12.3017,8.05161
0.05,346,818,11.6232,17.2351,10.8949
0.05,344,936,10.4659,17.1215,11.3858
0.15,89,219,8.68067,13.0914,9.12241
0.15,75,75,7.77185,10.9619,7.27619
0.15,93,118,7.64286,13.7371,9.04192
0.15,94,469,9.18656,13.8709,8.82879
0.15,86,349,8.84743,12.6976,8.43768
0.15,108,390,10.8271,15.9446,11.2491
0.15,94,431,9.32319,13.9134,9.57409
0.15,103,236,9.83677,15.2979,10.457
0.15,85,197,8.41231,12.5699,8.96496
0.15,130,836,13.5374,19.2955,12.4623
0.15,86,162,8.8307,12.7199,8.08933
0.15,121,386,9.58387,17.9152,12.2699
0.15,90,234,9.2501,13.232,10.0465
0.15,85,192,8.66935,12.4523,8.7406
0.15,130,281,12.5818,19.3207,13.3901
0.15,101,357,10.2876,14.9908,9.9941
0.15,81,124,8.23371,11.8635,8.11246
0.15,86,217,9.18678,12.6628,9.20458
0.15,87,218,9.35421,12.8147,8.63091
0.15,84,170,8.57151,12.3177,8.16013
0.15,107,446,10.0395,15.7679,11.7259
0.15,92,174,9.20172,13.5758,9.31059
0.15,93,136,8.86307,13.6621,9.55079
0.15,125,286,10.043,18.4939,13.4944
0.15,92,170,9.77828,13.5041,9.16495
0.15,119,302,10.6473,17.5818,11.8762
0.15,77,85,7.70798,11.3524,7.41
0.15,77,293,8.27405,11.3198,7.53139
0.15,88,311,8.18812,12.958,8.36198
0.15,133,527,14.2891,19.7467,12.7379
0.15,84,92,8.62187,12.42,8.25203
0.15,75,183,7.78314,11.0157,7.56481
0.15,104,297,8.75824,15.4396,11.1844
0.15,103,207,9.05497,15.195,10.4428
0.15,108,397,10.7893,15.9826,11.1925
0.15,92,176,9.16284,13.5184,9.86648
0.15,85,189,9.11542,12.5796,8.74517
0.15,110,314,10.1312,16.316,11.413
0.15,85,121,8.02661,12.5381,8.65319
0.15,81,157,8.56347,11.8914,7.75242
0.15,128,356,9.55806,18.9195,14.3198
0.15,139,670,9.97514,20.646,15.6833
0.15,76,127,8.45439,11.2462,8.0939
0.15,84,156,8.91677,12.4042,7.90851
0.15,91,187,8.56974,13.4221,8.90249
0.15,88,365,8.94984,12.9438,8.5905
0.15,73,103,7.35058,10.7992,7.77021
0.15,100,240,9.29696,14.7724,10.8963
0.15,80,149,8.26411,11.8309,8.50863
0.15,108,448,11.0521,15.9641,11.0925
0.15,90,169,9.27776,13.265,8.96255
0.15,79,84,7.78602,11.6328,8.04899
0.15,82,105,8.31065,12.1192,8.36201
0.15,102,154,8.64191,15.0397,10.4094
0.15,97,276,9.41247,14.3719,10.7327
0.15,96,355,9.45188,14.1256,10.1848
0.15,100,139,8.86597,14.7745,10.1991
0.15,83,114,8.65748,12.1569,8.38287
0.15,80,75,7.69886,11.7031,7.63488
0.15,90,153,8.7735,13.2384,8.45215
0.15,71,352,7.70061,10.4987,7.03083
0.15,84,159,8.02877,12.4093,8.071
0.15,82,192,8.08616,12.0326,7.80101
0.15,77,196,8.46352,11.3797,7.87201
0.15,86,139,8.61466,12.6395,9.27882
0.15,96,127,8.52908,14.1141,9.23779
0.15,108,246,9.77103,16.0379,12.1725
0.15,107,228,11.6312,15.8811,10.6964
0.15,103,318,8.69539,15.1715,10.8795
0.15,95,266,9.81261,14.0191,10.9313
0.15,105,161,9.14303,15.4905,10.633
0.15,117,286,9.21861,17.256,12.0157
0.15,90,268,8.65888,13.2265,9.37434
0.15,95,171,10.2554,13.953,9.28882
0.15,111,254,9.21226,16.3632,11.4051
0.15,97,378,9.27204,14.3418,10.7908
0.15,98,349,9.67608,14.4168,9.70437
0.15,101,245,7.64411,14.9276,10.6337
0.15,79,112,8.11216,11.6985,7.76774
0.15,81,239,8.65446,11.8747,7.81315
0.15,139,337,11.6519,20.5694,13.8463
0.15,97,214,9.25054,14.291,9.81535
0.15,82,114,8.86063,12.0115,8.77878
0.15,87,90,7.7299,12.8075,8.34485
0.15,105,253,8.40243,15.4539,9.39717
0.15,86,90,8.06592,12.7398,8.47011
0.15,91,226,9.68198,13.4624,9.77483
0.15,102,149,8.41744,15.0915,10.4787
0.15,94,222,9.85139,13.8797,10.1192
0.15,89,185,8.32797,13.0907,8.24675
0.15,77,102,7.89318,11.3183,7.66027
0.15,111,248,9.90167,16.368,10.8377
0.15,106,178,8.69731,15.6314,10.5685
0.15,95,305,8.85228,14.0744,10.2794
0.15,94,277,9.07021,13.8676,9.55944
0.15,107,483,9.92377,15.8157,11.2287
0.15,106,231,9.34919,15.72,10.3238
0.15,97,218,8.26485,14.2928,9.59828
0.15,108,199,9.65757,15.9723,11.8077
0.15,87,132,8.17685,12.8379,8.734
0.25,66,446,9.78609,16.2386,12.8896
0.25,45,47,7.41466,10.9619,7.52075
0.25,60,163,8.90556,14.5795,9.67862
0.25,57,105,8.25476,13.8396,9.39396
0.25,57,150,9.68256,13.9176,9.98206
0.25,56,80,7.61821,13.5382,9.60691
0.25,58,100,8.93011,14.0081,8.82425
0.25,54,123,7.98076,13.1125,9.2866
0.25,66,157,10.1673,16.0685,11.5164
0.25,52,86,7.95809,12.69,9.29872
0.25,75,173,10.8236,18.2899,12.2853
0.25,47,95,8.39877,11.4259,8.44138
0.25,51,71,7.58593,12.4406,8.44723
0.25,69,267,9.18884,16.7965,11.9666
0.25,46,138,8.25635,11.2287,7.89551
0.25,57,111,8.42138,13.7521,10.1422
0.25,52,118,8.26929,12.6034,7.95621
0.25,57,89,8.46619,13.8083,9.12114
0.25,54,237,9.53958,13.0488,9.04641
0.25,70,134,10.0257,17.0164,11.5168
0.25,52,320,8.89418,12.6382,8.53251
0.25,59,163,9.05838,14.394,10.3494
0.25,76,175,9.94397,18.6403,13.2128
0.25,45,71,7.82225,10.9988,7.88499
0.25,45,110,7.68537,10.9847,7.96324
0.25,60,165,7.75162,14.5622,10.3402
0.25,53,97,9.38079,12.9745,9.33646
0.25,49,71,8.4015,11.7876,7.76459
0.25,60,141,9.55584,14.6276,9.99432
0.25,49,84,8.28727,11.8489,7.47895
0.25,47,67,7.49159,11.495,8.6983
0.25,50,223,8.69748,12.1543,8.74053
0.25,45,65,7.68379,10.7969,7.50987
0.25,58,208,9.30718,14.1963,10.2386
0.25,60,286,9.97785,14.563,10.2553
0.25,64,144,8.49344,15.7033,10.2727
0.25,55,183,9.58465,13.256,9.34109
0.25,65,150,9.37407,15.9769,11.7456
0.25,66,113,9.89871,16.1585,10.9978
0.25,62,240,8.17385,15.1555,10.2839
0.25,49,85,7.79395,11.7575,7.13749
0.25,55,115,8.39963,13.274,9.5941
0.25,65,165,9.99709,15.8741,11.6149
0.25,60,112,8.85679,14.5639,10.6767
0.25,54,70,8.329,13.1433,9.2422
0.25,61,240,10.5512,14.7725,10.9029
0.25,56,134,8.89449,13.5186,9.43725
0.25,63,186,10.045,15.4625,11.1135
0.25,77,208,9.26774,18.8251,12.3096
0.25,58,131,8.53207,14.1856,10.1571
0.25,49,68,7.71642,11.9914,9.15864
0.25,55,158,9.00276,13.2699,9.71527
0.25,48,69,7.60122,11.6163,8.32753
0.25,48,80,7.82827,11.5181,7.94731
0.25,59,206,9.86193,14.3272,10.1442
0.25,53,167,8.02405,12.9672,9.23619
0.25,61,172,9.10819,14.9374,11.5991
0.25,58,89,8.65306,14.1777,10.4568
0.25,52,83,7.53579,12.5837,9.50119
0.25,49,84,7.86025,11.8261,8.1457
0.25,47,80,7.5259,11.3354,7.83857
0.25,48,60,7.99819,11.707,7.82502
0.25,52,60,8.4792,12.5903,8.56689
0.25,57,127,10.0567,13.8486,8.61641
0.25,51,85,8.72931,12.3331,8.23068
0.25,65,107,8.87004,15.7854,10.3917
0.25,45,100,8.20719,10.8966,7.96184
0.25,53,116,8.47223,12.9011,8.56093
0.25,48,77,8.21076,11.55,7.79182
0.25,47,48,7.88069,11.2715,7.80406
0.25,47,83,7.83456,11.291,7.69489
0.25,48,70,7.30878,11.7427,8.23512
0.25,53,120,8.4629,12.8096,8.51053
0.25,59,106,9.02149,14.4222,10.1054
0.25,69,167,9.07758,16.9314,11.835
0.25,52,107,7.6365,12.7315,8.55384
0.25,56,135,8.25107,13.7453,9.57368
0.25,66,145,8.82361,16.0667,11.0376
0.25,62,385,8.99634,15.226,11.6267
0.25,51,83,8.04826,12.4126,8.93933
0.25,66,151,9.45971,16.0444,10.9372
0.25,57,215,9.3372,13.9757,10.1935
0.25,60,208,9.77738,14.5669,9.99461
0.25,67,201,10.5154,16.2517,10.537
0.25,50,85,8.15621,12.1232,8.25405
0.25,55,156,8.85193,13.3893,8.84906
0.25,61,344,8.49175,14.968,10.5257
0.25,62,350,10.0881,15.0375,10.4486
0.25,45,106,7.8909,10.9215,7.09696
0.25,68,230,10.0482,16.6435,11.8863
0.25,61,87,8.63598,14.8756,10.5679
0.25,47,59,7.44951,11.3449,8.19332
0.25,46,51,7.58105,11.1249,7.50895
0.25,54,79,8.80016,13.1628,9.05794
0.25,56,369,8.66863,13.7244,9.44122
0.25,78,183,9.93176,19.0178,14.6679
0.25,57,206,9.5301,13.9895,9.71713
0.25,45,117,7.7916,10.8885,7.73198
0.25,47,48,7.6189,11.435,7.8883
0.25,49,58,8.40864,11.7682,8.35726
0.35,35,141,8.11629,11.5671,7.93482
0.35,44,150,9.31723,14.8381,10.9985
0.35,35,55,7.62515,11.8544,7.74736
0.35,38,116,8.7053,12.7812,8.49941
0.35,34,36,7.8696,11.2906,8.1135
0.35,32,44,7.24336,10.6328,7.32795
0.35,33,224,7.34658,11.1312,7.55371
0.35,41,126,9.15308,13.6792,9.68103
0.35,39,73,6.70323,13.076,8.34481
0.35,37,80,8.26468,12.2646,9.17519
0.35,31,31,7.80029,10.458,6.91028
0.35,45,121,8.79679,15.3856,10.519
0.35,40,52,7.47658,13.5492,8.86908
0.35,32,47,7.51281,10.6874,7.0799
0.35,31,34,7.50249,10.2637,6.69385
0.35,36,121,7.91187,12.0897,8.66125
0.35,36,71,8.06439,12.0798,8.5015
0.35,38,134,8.53489,12.9376,8.98854
0.35,40,167,8.92977,13.3905,9.80273
0.35,40,81,7.80815,13.3838,9.48058
0.35,40,239,8.59253,13.4471,9.84235
0.35,39,61,9.42976,13.0098,8.72268
0.35,39,88,8.35571,13.1764,8.9064
0.35,41,124,8.35014,13.6984,9.0571
0.35,48,238,9.35602,16.2566,11.7244
0.35,38,125,8.56226,12.771,9.3495
0.35,61,272,9.38899,20.7193,14.999
0.35,34,48,7.51821,11.2356,7.82813
0.35,36,98,7.67073,12.1433,8.50077
0.35,35,49,7.30225,11.7757,8.50879
0.35,43,153,9.35359,14.4304,10.5667
0.35,33,45,7.48296,11.1001,7.19264
0.35,36,63,8.3897,11.9608,8.76233
0.35,50,450,9.87086,17.0525,12.6215
0.35,41,112,8.94703,13.8792,9.42941
0.35,50,115,10.5716,16.8053,12.5001
0.35,41,86,8.54747,13.7087,9.34505
0.35,52,302,10.0626,17.6436,12.4616
0.35,35,86,8.29594,11.6341,8.75206
0.35,44,179,9.48163,14.8985,10.5866
0.35,47,129,9.29267,15.8769,11.5815
0.35,43,99,9.13385,14.6141,10.073
0.35,37,97,8.39855,12.5976,8.11431
0.35,38,40,8.30177,12.7894,9.37752
0.35,43,388,10.3922,14.5433,10.5459
0.35,45,122,8.74618,15.306,10.3632
0.35,40,57,8.83936,13.6455,9.66095
0.35,39,134,9.37515,13.2314,9.71344
0.35,32,51,7.11515,10.6189,7.11168
0.35,38,117,8.551,12.7512,8.93743
0.35,33,37,7.61037,10.8989,7.6846
0.35,40,89,9.58832,13.518,9.3575
0.35,34,86,7.57046,11.4879,8.05417
0.35,32,30,7.24343,10.7049,6.6751
0.35,49,144,8.83246,16.6146,11.3078
0.35,41,135,7.70078,13.7346,9.22272
0.35,41,156,9.14384,13.7933,9.36384
0.35,51,351,10.5429,17.3257,12.5369
0.35,35,91,8.24271,11.7517,8.18342
0.35,50,161,10.3463,16.8052,11.1628
0.35,46,232,10.1343,15.4576,10.6818
0.35,43,196,10.1437,14.6978,10.9004
0.35,36,93,7.93166,12.1877,7.92805
0.35,35,138,7.60585,11.8753,8.00581
0.35,46,182,7.8913,15.4572,11.24
0.35,32,62,7.58414,10.7787,7.18974
0.35,35,35,7.39807,11.6116,7.67893
0.35,38,90,8.06194,12.7722,9.12275
0.35,34,40,7.71606,11.4088,7.56962
0.35,42,199,9.51704,14.2111,9.76965
0.35,45,182,8.03748,15.0978,11.0796
0.35,39,86,8.99906,13.254,9.82948
0.35,35,75,8.5224,11.8417,8.04267
0.35,39,99,8.31704,13.124,8.62168
0.35,38,191,8.84657,12.7232,9.27324
0.35,33,49,8.07341,11.0386,7.62258
0.35,52,367,12.817,17.8168,11.3314
0.35,43,146,9.02683,14.3692,10.3246
0.35,44,88,8.93416,14.9049,9.60741
0.35,37,49,8.59166,12.3172,8.42884
0.35,45,94,8.25848,15.1255,10.5718
0.35,39,80,8.79416,13.1281,9.55808
0.35,33,96,7.79668,11.1518,8.24166
0.35,34,43,7.49478,11.534,8.29884
0.35,41,89,9.03589,13.7922,9.11099
0.35,42,171,10.493,14.3266,10.912
0.35,43,127,8.97521,14.5721,9.58928
0.35,33,69,7.54602,11.1759,7.67798
0.35,48,462,10.1729,16.3541,11.6057
0.35,48,561,8.27358,16.2449,11.734
0.35,46,131,8.38491,15.51,10.9758
0.35,38,65,8.12975,12.6987,8.64287
0.35,40,93,8.20693,13.4716,8.74073
0.35,36,70,8.78634,12.2426,8.8282
0.35,37,53,8.32162,12.5833,9.1031
0.35,39,65,8.72997,13.253,9.78899
0.35,38,224,9.0873,12.8022,9.07615
0.35,48,120,9.71857,16.2961,12.0561
0.35,41,62,7.71645,13.74,10.157
0.35,46,124,8.94171,15.6226,10.881
0.45,30,73,8.97823,12.9439,9.90001
0.45,25,32,7.71361,10.7695,7.24172
0.45,32,74,8.06294,13.5817,9.58732
0.45,27,60,8.09214,11.5478,8.12146
0.45,34,61,9.10536,14.4859,10.8738
0.45,30,79,8.42366,12.9475,9.48195
0.45,31,56,8.14379,13.3945,9.62038
0.45,27,98,7.41606,11.5066,8.35882
0.45,24,35,7.60647,10.2794,6.46959
0.45,29,57,8.42723,12.4316,9.39366
0.45,26,49,7.52747,10.9245,7.1114
0.45,33,78,8.44621,14.0965,9.89951
0.45,24,37,7.67303,10.1147,6.88175
0.45,35,113,9.36778,14.8571,9.42417
0.45,38,100,8.63503,16.4862,11.3609
0.45,35,67,7.87802,14.88,10.7514
0.45,29,52,8.27143,12.3508,8.1963
0.45,31,74,8.28865,13.0639,9.34443
0.45,27,65,7.88911,11.3452,8.29059
0.45,36,73,9.40744,15.4898,10.5806
0.45,31,84,7.54567,13.2492,8.63483
0.45,28,58,8.10191,12.0339,7.99288
0.45,34,78,8.89868,14.4745,10.7206
0.45,37,333,9.62052,16.1083,12.3629
0.45,36,113,9.81653,15.3431,10.7756
0.45,37,93,8.43693,15.923,10.94
0.45,30,85,9.41867,12.9074,10.0574
0.45,35,96,8.85454,14.8939,10.5631
0.45,35,83,8.44856,15.1134,10.2312
0.45,28,53,7.82737,12.1246,8.87589
0.45,26,31,7.50493,10.9529,7.4563
0.45,33,81,7.90013,14.3355,10.1693
0.45,28,75,8.80352,11.7544,8.51837
0.45,34,99,9.87427,14.4086,9.4887
0.45,27,89,7.72223,11.4344,8.79796
0.45,30,62,8.57859,12.7714,8.33936
0.45,42,141,9.33023,18.3378,14.3629
0.45,43,156,12.512,18.8232,13.0448
0.45,32,92,9.34276,13.8394,9.36129
0.45,31,100,8.32367,13.2904,9.49953
0.45,27,31,8.29113,11.3078,7.47601
0.45,30,82,8.28139,12.6159,8.57134
0.45,36,141,8.99647,15.4844,11.9543
0.45,26,44,7.59959,11.0283,7.44612
0.45,26,40,7.46443,10.8026,7.70421
0.45,34,127,8.9773,14.4483,10.8602
0.45,34,179,9.34242,14.5295,10.6832
0.45,30,49,8.30794,12.7373,9.17084
0.45,28,68,7.80774,12.0206,8.80414
0.45,33,50,8.29173,14.0385,10.3655
0.45,34,231,9.56591,14.7825,10.6178
0.45,25,28,7.68435,10.5457,7.07092
0.45,30,127,9.02392,13.042,10.0138
0.45,34,74,9.4261,14.5418,9.93577
0.45,31,74,8.11936,13.4641,9.64105
0.45,31,54,7.57677,13.3795,9.73389
0.45,32,111,9.29789,13.9313,9.96418
0.45,37,157,9.56985,15.7697,12.6879
0.45,26,58,7.98546,11.2344,7.42645
0.45,34,66,8.56538,14.7448,9.83486
0.45,24,39,7.01284,10.3465,7.23306
0.45,28,155,7.63976,11.8948,8.12034
0.45,28,72,7.95783,11.8477,7.81528
0.45,32,128,9.90418,13.8276,9.76297
0.45,33,109,8.01271,14.0616,10.3232
0.45,38,94,10.7357,16.3943,11.028
0.45,30,189,8.4121,12.6775,10.2401
0.45,28,43,7.99474,11.7828,8.50159
0.45,38,77,9.46183,16.3847,12.012
0.45,28,78,7.55191,11.8609,9.22962
0.45,33,104,8.70731,14.0541,9.55037
0.45,29,109,8.0015,12.3068,7.96616
0.45,32,72,8.26917,13.8997,9.38815
0.45,27,57,8.00414,11.5375,8.02669
0.45,37,108,9.06032,15.8698,11.0598
0.45,31,49,8.6002,13.2093,9.4344
0.45,28,62,7.54622,12.1461,7.63958
0.45,27,44,7.49725,11.3573,7.87737
0.45,42,468,11.8523,18.0213,12.4645
0.45,27,59,7.92159,11.3758,8.5289
0.45,32,134,8.79413,13.9017,10.3098
0.45,29,80,7.64019,12.2369,8.925
0.45,35,149,9.52505,15.0228,10.5892
0.45,30,81,8.51889,12.9648,8.80321
0.45,36,144,8.06234,15.4803,11.0395
0.45,36,145,10.5124,15.7036,11.1641
0.45,39,134,7.896,16.9229,11.7143
0.45,30,124,8.9355,12.8219,9.1366
0.45,32,82,9.4718,13.8989,10.0049
0.45,24,33,7.26207,10.1245,7.20215
0.45,23,28,7.28274,9.74904,6.56426
0.45,39,141,9.03112,17.0847,12.0858
0.45,37,101,8.63004,15.8835,10.2856
0.45,30,104,8.58796,13.0097,10.6726
0.45,33,76,9.21917,13.9877,9.84288
0.45,29,53,7.8742,12.233,8.40619
0.45,35,88,7.9113,14.8965,10.2126
0.45,39,129,10.2773,16.9021,12.0235
0.45,27,64,7.2558,11.3918,7.4289
0.45,43,116,10.757,18.8058,12.0652
0.55,21,31,6.98696,10.5207,7.32936
0.55,30,86,8.86189,15.8405,10.36
0.55,24,47,7.21695,12.6481,8.11347
0.55,22,60,7.91093,11.0275,7.43507
0.55,36,136,8.70601,18.8557,14.3009
0.55,29,94,8.5747,15.067,11.2055
0.55,30,73,8.93226,15.9162,11.4542
0.55,30,146,8.69314,15.4465,9.83466
0.55,21,29,7.47227,10.4708,6.66874
0.55,29,69,9.76936,15.3051,11.0446
0.55,21,32,7.14025,10.7839,7.28583
0.55,23,59,7.32519,11.638,7.95535
0.55,26,112,8.66345,13.2773,10.4942
0.55,27,52,7.87258,14.2707,10.7732
0.55,25,77,8.78464,12.7389,9.00371
0.55,24,71,7.58276,12.1505,7.84948
0.55,28,78,8.75183,14.3972,10.0808
0.55,31,116,9.67842,16.428,12.5765
0.55,32,122,8.53522,16.7563,11.1902
0.55,31,58,8.48315,15.9856,10.9613
0.55,33,106,9.09437,17.4365,12.6703
0.55,31,117,9.92432,16.037,10.9242
0.55,22,59,7.63413,11.2058,7.84707
0.55,29,83,9.10647,15.0095,10.5579
0.55,28,79,8.65487,14.3749,10.3573
0.55,23,81,8.19363,11.7633,9.07703
0.55,34,142,9.35444,17.6225,11.1991
0.55,26,48,7.42031,13.6816,8.6181
0.55,32,278,9.58845,16.9058,12.0991
0.55,34,241,8.58845,17.7392,12.4283
0.55,30,138,9.0037,15.7258,11.3598
0.55,25,59,8.47208,12.6793,9.13071
0.55,44,300,10.6506,23.1799,15.1763
0.55,28,74,9.39689,14.611,9.76777
0.55,30,164,11.4011,15.8339,10.532
0.55,27,135,8.66195,14.0087,10.3026
0.55,23,43,7.54323,11.8503,8.0875
0.55,33,164,8.87804,17.1204,13.0934
0.55,25,42,8.01634,12.6605,8.23103
0.55,30,112,8.42834,15.4583,11.6282
0.55,22,37,7.16656,11.2462,8.06284
0.55,26,127,9.00022,13.649,10.1156
0.55,24,184,7.68291,12.1644,9.17314
0.55,23,68,8.19127,11.6459,9.00133
0.55,20,46,7.6744,10.3389,7.6934
0.55,30,91,9.41459,15.7322,10.6997
0.55,38,147,11.4246,20.2808,14.1939
0.55,25,76,9.03374,13.084,9.41115
0.55,28,89,8.80052,14.3031,10.2154
0.55,24,88,9.47558,12.1725,8.56195
0.55,27,79,9.5461,13.7933,10.3287
0.55,23,36,8.28383,11.8572,8.38056
0.55,25,111,9.2687,13.1853,9.41889
0.55,24,122,8.52964,12.1522,9.09302
0.55,33,113,9.66873,17.1707,11.0574
0.55,34,161,9.79224,17.7571,11.1154
0.55,24,43,7.98134,12.4875,8.56806
0.55,29,201,8.49311,15.0008,10.3339
0.55,21,95,7.52695,10.7661,7.77748
0.55,20,25,7.20588,10.1885,7.28213
0.55,33,70,8.96194,17.3948,11.476
0.55,23,49,7.70948,11.6373,8.20037
0.55,28,53,9.13149,14.3423,9.08607
0.55,24,51,7.80053,12.5203,9.33027
0.55,31,68,8.57424,16.1366,11.5796
0.55,23,103,7.34997,11.9746,8.76076
0.55,26,57,9.22766,13.2204,9.08405
0.55,34,147,8.23101,17.7418,11.9922
0.55,22,35,7.78502,11.4502,7.97578
0.55,25,56,7.95937,12.8249,9.85809
0.55,22,53,8.42051,11.2806,7.97762
0.55,26,59,7.46116,13.5165,9.09709
0.55,20,43,7.51503,10.0537,7.51986
0.55,26,62,8.27648,13.6524,9.77588
0.55,27,126,8.30353,14.1148,9.23835
0.55,24,55,7.73707,12.4488,9.45641
0.55,26,66,8.44192,13.2065,9.87435
0.55,31,224,10.1351,16.4169,12.8964
0.55,23,50,8.29728,11.7367,8.26806
0.55,22,69,7.34763,11.4966,8.32835
0.55,24,52,7.4877,12.4127,8.84539
0.55,26,120,9.15277,13.7404,9.83693
0.55,28,90,8.87981,14.6487,12.135
0.55,23,51,7.98083,11.9679,8.84438
0.55,28,75,7.82147,14.7749,10.3106
0.55,23,49,7.51424,12.0268,8.3747
0.55,25,93,7.80048,13.1567,8.88079
0.55,23,65,7.69832,11.6206,7.74815
0.55,22,101,6.75871,11.2871,7.70591
0.55,25,89,9.01055,13.122,10.1604
0.55,24,57,7.87503,12.5811,9.68543
0.55,24,37,8.04963,12.2883,7.85943
0.55,27,103,8.22953,13.9722,8.60082
0.55,34,129,9.37405,17.7186,12.9595
0.55,25,51,7.44746,12.665,9.22411
0.55,31,72,8.26284,16.1881,11.8664
0.55,28,74,8.3613,14.3489,10.2189
0.55,23,48,7.6515,11.8469,8.21664
0.55,22,34,7.67244,11.0023,7.68871
0.55,27,75,7.94493,14.2018,9.6623
0.65,23,447,8.70672,13.9969,9.37026
0.65,19,30,7.07205,11.1207,7.97106
0.65,19,49,8.11013,11.2831,7.95066
0.65,22,46,7.95983,13.1625,9.39035
0.65,20,50,8.7863,12.1666,8.61686
0.65,26,262,10.1131,16.1903,11.4681
0.65,32,223,9.61796,19.7779,13.0183
0.65,31,224,10.3833,18.8504,13.6969
0.65,25,84,9.63518,15.0635,11.0036
0.65,22,45,7.69435,13.2344,9.33998
