extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
2.15,13,44,6.72845,21.6843,15.3787
2.15,10,55,6.75781,15.6183,12.2222
2.15,8,44,5.90419,13.9015,11.6457
2.15,10,65,7.20369,18.0262,12.8647
2.15,12,56,8.34376,22.4069,16.0036
2.15,14,110,9.25888,22.9255,17.3539
2.15,11,87,7.95159,18.1072,12.9936
2.15,9,46,6.96234,15.2905,12.1806
2.15,10,125,7.59931,16.7647,11.8487
2.15,12,49,7.62296,23.3205,16.0322
2.15,8,61,6.844,14.3736,12.1626
2.15,17,104,10.3275,29.7728,18.7318
2.15,11,71,7.04266,19.9417,14.3129
2.15,12,101,7.86787,22.8074,17.5066
2.15,11,196,7.43029,18.8665,14.452
2.15,10,35,6.3759,16.455,11.5847
2.15,9,40,5.85837,15.5805,12.1799
2.15,14,78,9.86218,24.103,17.574
2.15,11,141,9.31677,20.452,14.4779
2.15,10,85,8.21471,18.1158,13.5122
2.15,11,150,8.16394,18.3423,12.4756
2.15,10,63,6.95175,18.3659,14.08
2.15,11,75,9.71037,19.8158,14.4732
2.15,8,89,6.11747,13.8733,11.3125
2.15,9,186,6.4737,15.4603,10.8271
2.15,11,86,8.06875,19.5821,14.5215
2.15,12,52,6.7757,19.4893,15.1371
2.15,14,90,8.34993,25.3091,18.139
2.15,9,50,7.27567,16.5919,11.4591
2.15,14,91,10.581,23.7302,15.0583
2.15,9,28,6.03303,15.1204,11.4946
2.15,10,121,6.42557,18.2794,14.2876
2.15,8,58,5.92757,13.3587,9.34308
2.15,12,91,8.03754,20.7031,13.4937
2.15,11,161,8.39616,17.495,12.8268
2.15,7,29,6.29212,12.6625,8.89637
2.15,12,59,7.01501,17.9888,13.645
2.15,9,80,6.2527,16.0594,12.6132
2.15,13,115,7.43264,23.1199,17.4339
2.15,12,168,7.49572,21.299,14.7909
2.15,8,48,6.50872,13.5291,10.5152
2.15,10,72,7.61585,18.4525,12.8407
2.15,12,61,6.20751,19.5333,14.8705
2.15,11,96,7.60416,17.5071,14.0651
2.15,11,82,7.75495,19.7942,14.2384
2.15,8,33,7.0083,14.0226,10.533
2.15,13,90,8.57066,23.6763,17.5096
2.15,11,46,8.64885,19.0842,14.8316
2.15,10,98,6.44093,16.343,11.49
2.15,11,43,7.30768,17.565,11.778
2.15,11,86,6.71777,18.0402,12.8421
2.15,10,41,7.94776,18.6522,11.832
2.15,11,92,7.44851,19.3848,15.1687
2.15,9,84,5.16313,13.9116,11.8673
2.15,9,62,6.67268,14.3632,12.0972
2.15,9,77,8.17405,15.8931,11.8452
2.15,11,67,6.35267,18.7514,13.965
2.15,9,47,8.06085,16.4718,10.9791
2.15,10,119,9.22038,18.3274,14.5288
2.15,13,93,8.3241,20.8609,15.4159
2.15,9,54,8.16174,16.1173,12.8426
2.15,9,63,6.05597,16.1141,13.3959
2.15,12,57,8.18086,21.7606,14.4262
2.15,13,89,7.48806,22.4938,19.1715
2.15,9,218,6.84422,15.0018,11.0922
2.15,21,117,11.2447,37.6538,24.9178
2.15,13,91,10.3693,23.3656,17.8562
2.15,12,75,6.74862,20.2397,16.947
2.15,10,45,5.6655,16.6411,12.3027
2.15,8,34,7.8534,14.7837,10.3953
2.15,12,123,8.99608,20.2449,13.9214
2.15,8,88,5.05803,13.6945,9.80928
2.15,10,47,7.48368,16.828,12.3155
2.15,11,78,6.79856,19.0786,13.7546
2.15,10,110,6.70493,17.6965,14.0144
2.15,11,53,8.14432,19.4705,14.2868
2.15,9,74,7.99387,15.753,12.5673
2.15,17,168,11.3715,28.3793,19.4271
2.15,12,52,6.97009,20.8955,16.0482
2.15,11,146,8.83098,21.4268,14.8048
2.15,10,40,6.95057,18.8682,14.2884
2.15,10,52,7.37571,16.7469,12.8235
2.15,7,31,6.0088,11.1377,9.00902
2.15,12,98,8.9751,21.1652,15.5147
2.15,8,40,5.97757,13.3646,10.2336
2.15,10,126,8.07959,19.0874,15.0691
2.15,11,117,8.69025,19.1931,14.0703
2.15,9,148,8.2459,16.6652,12.7083
2.15,7,35,5.95099,12.5525,10.1523
2.15,8,50,6.58092,13.219,10.2927
2.15,15,120,9.80708,25.0873,17.6045
2.15,10,97,7.69188,17.3123,12.9873
2.15,8,80,7.62336,14.3181,10.3743
2.15,10,66,8.40973,17.9296,12.5115
2.15,11,119,8.39682,18.6459,13.9729
2.15,12,122,7.9828,18.2243,13.7727
2.15,12,58,10.3407,22.5518,15.091
2.15,11,64,7.18233,19.0272,13.4288
2.15,8,64,6.80074,14.7009,9.1859
2.15,11,132,7.78245,17.7191,12.3129
2.15,12,119,8.57832,20.2014,12.8745
2.15,7,98,6.28503,11.0723,7.53675
2.15,15,72,7.81399,25.9136,21.8189
2.15,15,139,11.4211,27.6732,19.7164
2.15,11,48,7.62468,20.0755,14.2646
2.15,9,85,7.533,16.4688,11.5002
2.15,12,83,7.23562,21.2563,15.8149
2.15,10,43,8.5788,17.0708,11.3575
2.15,11,97,6.65695,18.2285,14.8401
2.15,15,83,7.62726,27.8522,21.9665
2.15,8,39,6.37119,13.5631,11.372
2.15,11,104,7.14449,20.4106,14.5957
2.15,12,58,6.9983,21.101,16.5588
2.15,9,88,6.71038,15.8515,11.3989
2.15,10,130,7.79336,17.9561,14.4564
2.15,12,76,7.28567,21.2425,15.6275
2.15,11,115,8.1162,19.3573,13.7011
2.15,11,89,6.39404,15.3485,12.4909
2.15,9,29,6.11223,14.9475,11.8898
2.15,14,134,11.0547,25.2898,15.4629
2.15,15,181,10.1562,27.7463,18.806
2.15,10,60,6.63415,16.8847,12.3947
2.15,9,123,6.98834,15.6566,10.4921
2.15,10,71,6.62369,17.492,12.2572
2.15,11,65,7.19298,19.4042,13.2291
2.15,11,54,6.88726,20.4784,17.7561
2.15,11,97,7.6248,19.3553,14.4274
2.15,12,83,6.56274,20.7765,16.8739
2.15,15,81,8.05079,22.4573,14.6574
2.15,12,63,7.39236,23.1039,15.19
2.15,12,88,5.77096,20.0597,13.7347
2.15,8,93,6.0423,13.0457,9.57869
2.15,14,69,10.3481,25.3082,17.862
2.15,11,64,10.079,19.4064,13.4097
2.15,7,46,6.70055,11.8184,9.65695
2.15,8,56,5.8998,14.1694,11.865
2.15,10,161,6.256,18.7922,14.1961
2.15,13,62,7.95273,22.0847,15.8931
2.15,9,68,8.00419,15.6685,13.1091
2.15,8,48,6.30149,13.5698,11.013
2.15,13,166,7.96649,21.493,17.8363
2.15,7,44,5.72127,12.0359,8.62199
2.15,9,39,6.26895,15.8183,11.2317
2.15,11,111,7.64336,19.4933,15.6658
2.15,8,30,5.91564,12.9552,9.29469
2.15,7,29,5.15532,12.4305,8.40644
2.15,14,61,10.9757,25.2875,17.0617
2.15,15,80,9.40065,25.9852,19.1143
2.15,7,46,5.87441,12.4751,9.56525
2.15,9,96,7.53664,15.0218,11.9804
2.15,8,86,7.60234,13.8513,10.4065
2.15,12,56,8.27567,22.8585,16.5765
2.15,11,69,6.62489,18.4641,14.0067
2.15,7,62,5.7151,11.6452,10.266
2.15,9,35,8.22105,16.9578,11.1299
2.15,7,49,6.30146,12.6943,11.0298
2.15,8,33,5.89465,12.2194,8.62467
2.15,7,54,4.66774,12.5171,10.1939
2.15,7,35,5.81343,10.9227,7.99265
2.15,15,68,11.9447,28.1835,18.3796
2.15,10,45,5.52377,16.7645,13.0589
2.15,11,103,6.4921,17.1023,11.7824
2.15,8,66,7.4293,15.0051,10.6297
2.15,10,44,6.52349,16.5494,13.5404
2.15,11,94,7.67214,19.6878,14.0775
2.15,11,100,8.08337,19.7749,15.753
2.15,12,122,8.72872,18.1586,13.366
2.15,10,130,6.78402,18.3123,14.4887
2.15,11,67,9.41539,19.7457,14.8922
2.15,9,82,6.47667,13.6541,9.70995
2.15,9,32,6.79608,16.2415,11.4042
2.15,9,45,6.10893,17.146,13.2473
2.15,11,85,7.93895,17.9124,12.9196
2.15,8,64,6.02318,13.0509,9.65757
2.15,9,76,7.77463,15.3334,12.1697
2.15,8,63,6.30362,12.7117,9.24869
2.15,13,83,9.07413,24.0691,18.3858
2.15,10,164,7.11316,17.1318,13.1236
2.15,10,55,7.13538,17.94,13.9978
2.15,14,81,10.5096,24.8732,19.3472
2.15,10,60,7.3004,19.3398,11.9533
2.15,9,58,7.20849,16.4417,13.6865
2.15,14,144,10.081,27.0766,18.7577
2.15,13,140,8.51751,22.3128,16.037
2.15,10,82,8.62841,18.1725,12.7797
2.15,8,102,6.78799,14.9844,12.1445
2.15,11,154,6.89186,17.7831,12.9201
2.15,10,62,7.78172,16.5481,11.7078
2.15,9,109,8.11542,16.8408,13.0161
2.15,8,41,6.15624,13.3984,11.7672
2.15,13,86,7.08879,22.5223,15.3594
2.15,11,69,8.80757,19.4355,13.9741
2.15,7,45,6.17968,12.2602,10.375
2.15,12,120,8.92198,22.5134,14.5495
2.15,9,28,7.37379,15.7117,10.7142
2.15,13,102,10.0795,22.9472,15.3544
2.15,8,38,6.07223,14.3409,10.1811
2.15,7,57,6.14469,11.2667,8.53109
2.15,8,43,6.25839,13.3636,9.38056
2.15,12,40,7.60862,22.0456,16.2085
2.15,10,47,6.1789,16.8299,12.4729
2.15,16,93,8.8916,28.346,21.1355
2.15,17,132,11.1661,29.2839,17.3239
2.15,8,51,5.98924,13.298,9.51477
2.15,11,53,8.53338,18.2991,13.5019
2.15,14,131,13.0423,24.4053,15.7049
2.15,10,123,6.68904,17.9639,14.0562
2.15,10,48,8.03831,16.2953,13.0873
2.15,13,125,8.95832,22.5876,14.7161
2.15,11,76,7.93294,17.3084,13.8451
2.15,14,94,11.3284,23.2047,14.4144
2.15,14,158,10.0034,23.2728,18.0991
2.15,12,67,6.81652,20.0451,18.1746
2.15,11,61,6.69835,19.8065,15.162
2.15,11,78,7.2403,21.381,13.6405
2.15,15,144,8.87277,27.1851,18.3181
2.15,9,61,6.17706,14.9475,10.6282
2.15,12,257,8.25382,20.7577,15.2509
2.15,9,66,7.38586,15.4621,12.6525
2.15,14,63,8.49743,24.4808,19.793
2.15,12,106,9.51738,21.1027,15.2038
2.15,10,103,7.71386,17.1909,12.3102
2.15,13,123,9.65293,21.4331,14.3538
2.15,8,65,6.47066,14.531,10.1739
2.15,10,61,6.38646,15.5022,11.549
2.15,14,127,8.18672,25.8287,17.3615
2.15,9,46,7.68772,15.1856,11.7617
2.15,12,62,7.70563,20.5656,14.0255
2.15,8,48,6.25357,12.9076,9.25334
2.15,7,31,5.24919,12.7578,9.91239
2.15,10,42,6.25567,17.497,12.6783
2.15,15,74,9.68753,25.0591,17.733
2.15,13,157,8.62112,24.9111,18.6221
2.15,13,105,8.88262,20.4549,15.2474
2.15,7,34,5.5486,11.8977,8.13637
2.15,8,57,6.3605,14.117,11.1937
2.15,10,88,7.70696,18.2444,10.5815
2.15,11,59,5.99323,16.0838,12.1578
2.15,10,34,7.97323,17.8136,13.5553
2.15,10,96,6.12765,18.3267,13.3105
2.15,9,31,5.67018,15.5379,13.2285
2.15,7,35,5.72159,12.1513,9.64941
2.15,11,39,6.57131,19.8361,13.6821
2.15,8,73,5.70078,12.9126,11.1528
2.15,9,29,7.26777,15.1339,12.2387
2.15,13,64,9.34519,21.6383,14.6576
2.15,11,105,6.27166,19.5644,15.4963
2.15,9,31,5.82748,16.7061,13.1376
2.15,11,41,7.84492,20.475,16.0637
2.15,11,141,6.73532,18.9364,15.4379
2.15,9,187,5.67431,14.9598,10.6409
2.15,8,116,6.36068,14.1928,10.6809
2.15,14,94,10.0811,24.2601,17.7549
2.15,10,31,7.72818,15.9952,11.8442
2.15,11,116,7.86395,18.7912,12.3637
2.15,15,76,7.07299,25.8769,19.6421
2.15,10,84,8.11634,17.3038,13.5553
2.15,12,89,7.62673,19.1988,12.9168
2.15,14,168,8.25971,24.6433,16.2803
2.15,9,74,8.29394,14.532,10.4349
2.15,12,63,8.43642,22.6129,16.1375
2.15,14,109,7.28958,25.7737,21.3598
2.15,12,90,8.72133,20.5765,14.0826
2.15,9,52,5.05488,15.2297,12.7918
2.15,11,94,6.02148,21.0468,15.5461
2.15,13,137,7.41428,21.03,15.1361
2.15,10,35,7.07631,17.9256,12.109
2.15,15,90,7.17063,27.9142,19.5793
2.15,11,77,7.4962,18.5114,13.805
2.15,9,100,6.92974,15.0775,11.6165
2.15,14,61,9.03396,24.8115,16.1897
2.15,7,33,6.8627,12.5676,10.1806
2.15,11,129,7.32548,19.8554,12.2863
2.15,8,52,5.85992,12.9308,8.45192
2.15,12,36,5.96052,20.5786,14.5606
2.15,10,36,8.16302,18.2998,10.897
2.15,9,57,6.02005,16.0881,12.5409
2.15,11,115,6.91017,19.7161,14.1775
2.15,10,87,7.69914,18.03,12.0477
2.15,9,84,8.42944,16.9492,13.2376
2.15,8,44,7.42606,14.4172,11.7875
2.15,8,78,5.05766,13.4445,9.30129
2.15,10,86,6.04664,18.5534,13.3914
2.15,10,76,6.9543,16.3865,12.7338
2.15,8,80,6.18741,13.1144,10.6431
2.15,11,93,7.26269,17.226,14.8376
2.15,8,89,5.85649,13.743,9.14494
2.15,10,42,8.28003,15.856,10.4058
2.15,8,69,6.79816,13.7224,10.7375
2.15,9,89,6.6937,16.3146,10.0442
2.15,13,40,8.59923,18.864,12.6667
2.15,16,136,11.3788,24.9001,17.9419
2.15,10,84,7.26532,15.7227,11.4424
2.15,7,64,5.76382,12.3097,9.79594
2.15,13,241,8.74724,22.7478,16.4977
2.15,9,69,5.98713,13.7203,10.6871
2.15,8,56,5.53371,14.9989,12.364
2.15,11,64,5.69485,16.5383,12.2888
2.15,8,76,6.06414,13.1526,9.57089
2.15,12,145,8.23612,20.595,13.5965
2.15,7,42,5.69532,11.4538,8.48804
2.15,9,71,7.31936,15.2537,10.3863
2.15,10,83,6.21949,15.5155,11.2454
2.15,11,40,6.10775,19.2615,13.1361
2.15,11,87,7.13585,18.49,14.9041
2.15,11,54,6.97178,18.3114,13.2337
2.15,13,103,10.0201,22.6531,16.5004
2.15,11,78,7.35732,18.4646,14.5912
2.15,10,109,6.50141,16.8136,12.6886
2.15,12,57,8.99983,18.945,14.1573
2.15,9,79,6.68244,15.4981,12.0527
2.15,11,120,6.88542,19.8764,14.2263
2.15,13,107,10.6185,23.3271,14.7962
2.15,9,47,7.00892,15.6283,11.6663
2.15,16,97,10.5958,26.878,21.3421
2.15,15,130,10.0952,27.4879,19.8693
2.15,12,42,8.68461,19.9132,14.8669
2.15,7,33,5.7129,12.1305,9.0049
2.15,10,49,6.13632,17.5587,13.752
2.15,11,122,7.58195,20.452,16.732
2.15,12,50,7.47614,19.635,14.2164
2.15,9,103,7.12286,14.2032,10.5146
2.15,15,80,9.14641,27.4806,20.2056
2.15,9,55,7.39426,16.4111,12.9869
2.15,14,61,7.76954,24.0354,17.853
2.15,13,98,8.5113,19.4604,14.5246
2.15,11,116,8.53897,18.2884,14.0554
2.15,15,93,9.76039,27.1628,19.471
2.15,9,70,7.31662,15.4749,9.22431
2.15,8,92,5.11185,13.5432,11.3229
2.15,9,65,6.13156,13.1682,10.3972
2.15,10,48,6.50478,17.8529,13.9465
2.15,15,50,9.16536,27.7295,19.575
2.15,14,80,9.71051,25.1198,17.1342
2.15,11,30,6.279,18.2715,14.1563
2.15,16,87,9.39925,28.2519,18.3865
2.15,11,52,7.21653,21.1022,16.0953
2.15,9,27,6.2733,15.4798,11.5529
2.15,13,102,10.8355,22.9597,15.648
2.15,12,46,8.06884,20.8348,13.716
2.15,15,75,9.26257,27.57,19.3719
2.15,13,156,6.54302,20.884,15.5755
2.15,11,114,7.76793,19.9493,14.0761
2.15,15,104,7.88131,29.5374,20.7904
2.15,15,53,9.04373,25.2461,17.0545
2.15,8,26,5.32471,12.7705,11.1467
2.15,9,48,6.51117,16.4456,13.2645
2.15,10,131,5.99223,18.237,13.336
2.15,7,106,6.47766,11.799,8.98386
2.15,7,29,6.86406,12.5683,8.89095
2.15,9,82,5.83816,15.3904,11.7879
2.15,14,84,9.46162,25.3376,17.7164
2.15,11,77,8.74564,19.0257,12.6948
2.15,8,59,6.61079,13.5378,9.707
2.15,7,40,5.53574,12.1835,10.3611
2.15,11,61,6.72689,20.7202,17.3613
2.15,8,57,5.97239,14.0136,11.1467
2.15,13,102,9.09992,20.2729,13.8676
2.15,8,135,6.90132,14.9419,10.6922
2.15,12,45,9.50646,21.6765,14.6866
2.15,7,94,6.87567,12.0426,9.37918
2.15,11,157,7.2002,17.7566,12.7464
2.15,8,76,5.04924,13.6635,9.83051
2.15,12,85,8.35614,21.5569,15.3167
2.15,10,39,7.89139,16.9534,12.8016
2.15,10,203,6.6223,18.5347,13.3062
2.15,9,117,8.85617,16.0218,12.0129
2.15,14,115,8.52035,24.11,16.0551
2.15,10,98,6.83504,17.1856,12.6443
2.15,11,54,6.19387,17.7115,12.0699
2.15,11,63,7.05602,18.8249,12.9363
2.15,12,55,7.37453,21.304,14.366
2.15,14,125,8.92204,26.0829,17.4424
2.15,11,47,7.51511,18.2713,13.472
2.15,11,96,6.86375,20.4476,15.3928
2.15,9,43,6.45414,15.6404,12.1958
2.15,9,61,6.95935,15.8061,12.0516
2.15,13,149,8.33682,23.4364,16.3136
2.15,12,74,7.99066,20.879,13.6451
2.15,10,125,7.86083,18.5709,14.0283
2.15,9,68,7.19806,15.5909,11.1551
2.15,11,55,7.37036,19.6398,14.0923
2.15,9,67,7.22055,15.0976,12.1311
2.15,11,61,6.68313,20.039,13.9728
2.15,11,95,8.17012,19.9005,14.321
2.15,11,69,7.79543,19.0964,14.9154
2.15,12,78,8.82896,21.2347,11.7339
2.15,9,137,6.75646,14.645,10.627
2.15,13,96,8.43512,21.6964,16.2512
2.15,15,103,9.60016,26.6996,17.7251
2.15,12,84,7.46111,20.4783,15.6054
2.15,12,116,5.7119,20.3992,15.9031
2.15,8,160,7.37047,13.8291,9.73238
2.15,11,83,6.16976,17.7591,14.4816
2.15,9,74,7.49094,16.3957,12.1746
2.15,12,60,7.71395,20.9168,16.6652
2.15,10,50,8.76163,19.3073,13.0798
