extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
0.95,15,89,7.3769,12.8157,9.43421
0.95,16,48,8.47544,13.7277,10.1252
0.95,15,51,7.23683,12.3566,9.00612
0.95,13,35,7.14818,10.8339,7.29542
0.95,14,24,7.05182,11.5811,8.24615
0.95,19,82,8.68145,16.5124,9.97754
0.95,15,52,7.78616,13.0186,8.98758
0.95,15,56,6.97571,13.0672,9.11511
0.95,14,77,7.73146,11.9983,7.88446
0.95,17,88,7.34484,14.5017,10.5521
0.95,13,65,6.98423,11.2785,8.10714
0.95,15,108,7.78594,12.9517,8.86399
0.95,13,27,6.81678,11.3323,7.73408
0.95,19,59,8.05084,16.4142,12.1128
0.95,17,61,9.76179,14.5796,10.3218
0.95,18,68,7.98137,15.5662,11.1218
0.95,14,54,7.53853,11.6587,8.24915
0.95,15,36,7.83723,13.0697,9.3808
0.95,16,71,7.85694,13.3379,9.96177
0.95,11,21,6.9597,9.39194,6.41414
0.95,18,72,8.04376,15.8606,10.9798
0.95,16,56,7.52765,13.4526,9.84366
0.95,19,41,8.46439,16.3782,10.4146
0.95,14,35,7.61659,11.905,8.25972
0.95,16,81,7.86695,13.6327,8.36082
0.95,27,85,11.9767,24.099,15.3683
0.95,24,140,11.7247,21.7498,16.5193
0.95,15,31,8.41045,12.5217,8.38131
0.95,13,40,7.11133,10.6655,7.43037
0.95,15,39,7.66008,12.8045,8.24718
0.95,15,49,7.97038,12.6453,8.50882
0.95,17,81,9.10555,14.6608,9.55837
0.95,15,40,7.02807,12.4313,8.25128
0.95,17,40,8.38333,14.9883,10.5397
0.95,14,61,7.01759,12.2587,9.51033
0.95,15,47,6.46164,12.6012,9.31799
0.95,16,59,7.94083,13.8959,8.85959
0.95,14,32,6.78236,11.6919,8.21838
0.95,22,71,10.0127,19.2797,12.7467
0.95,18,58,8.10671,15.5568,11.6477
0.95,18,58,10.3284,15.3191,11.2802
0.95,15,43,7.47502,12.7067,8.53898
0.95,14,45,7.17894,12.0015,9.14008
0.95,14,46,7.94503,11.7666,9.20679
0.95,15,39,7.02637,13.1371,9.88476
0.95,18,57,8.22307,15.9002,11.2927
0.95,19,69,9.22379,16.9231,11.5742
0.95,13,49,7.38676,11.1628,8.02734
0.95,15,124,7.90951,13.1734,9.00958
0.95,13,45,6.85078,11.045,7.79854
0.95,14,40,7.86415,11.909,8.89385
0.95,17,58,9.35553,14.7895,10.6864
0.95,13,36,6.54547,11.3958,7.20151
0.95,14,39,7.71286,11.4371,8.09408
0.95,14,29,7.03919,12.1066,8.50429
0.95,15,42,7.26769,12.6398,9.13697
0.95,12,36,7.16986,10.0732,6.85785
0.95,23,376,9.3661,19.9864,13.4198
0.95,19,140,9.05469,16.4399,11.9766
0.95,18,44,7.74154,15.8794,11.5767
0.95,16,33,6.71187,14.2217,8.37768
0.95,13,31,6.62135,11.1093,7.80045
0.95,17,67,8.57225,14.5188,11.8346
0.95,22,142,9.19882,19.0243,13.1935
0.95,16,78,8.12055,13.6411,10.0463
0.95,13,33,6.96805,11.2317,7.50632
0.95,13,49,7.05303,10.705,8.1448
0.95,14,35,8.14793,11.5179,8.35505
0.95,18,77,7.59949,15.6697,11.8088
0.95,20,92,8.07431,17.2558,12.5533
0.95,15,59,8.12584,12.9892,10.2281
0.95,14,45,7.20679,12.2283,8.96406
0.95,16,71,6.95434,14.004,10.3869
0.95,17,68,8.18475,14.5638,9.60638
0.95,22,81,8.13004,19.8169,13.7888
0.95,14,44,7.01375,12.3102,7.84485
0.95,18,56,7.91449,15.7566,10.4756
0.95,16,39,8.20409,14.0847,10.2358
0.95,17,54,7.51617,14.6615,9.74619
0.95,18,132,9.06269,15.7398,11.7062
0.95,15,54,7.78939,12.5741,8.63776
0.95,17,46,8.75298,15.1574,11.079
0.95,13,29,7.38216,10.7082,7.53561
0.95,12,25,6.95069,9.71591,6.83853
0.95,14,27,6.69974,12.2399,9.3869
0.95,19,81,7.91554,16.9148,12.7345
0.95,16,55,9.37085,13.81,9.47299
0.95,13,61,7.21249,11.2396,7.93806
0.95,14,57,6.40734,11.6482,8.40412
0.95,15,38,7.44336,13.1365,9.8582
0.95,14,58,6.82573,11.8664,8.6265
0.95,16,50,7.6005,13.4825,9.36338
0.95,14,32,7.381,11.6146,8.65607
0.95,19,69,9.13128,16.2876,11.2223
0.95,27,85,10.7836,23.819,15.7778
0.95,16,154,7.92275,13.5984,8.79348
0.95,14,51,7.50239,11.7909,9.14084
0.95,16,42,7.19899,13.3618,10.6592
0.95,15,72,7.15857,12.9212,10.0544
0.95,14,56,6.82602,11.9717,8.29947
0.95,14,48,7.08997,12.3434,9.0841
0.95,16,56,7.62227,13.5865,10.0023
0.95,14,67,7.39887,11.488,6.98916
0.95,21,132,8.60024,18.003,11.5621
0.95,16,85,8.64238,13.7462,10.2281
0.95,12,34,6.86632,10.2205,6.67116
0.95,14,32,7.84701,11.5495,8.3602
0.95,15,48,7.22368,12.953,10.0547
0.95,15,40,7.93715,13.1628,9.78342
0.95,17,51,7.78123,14.3552,9.71729
0.95,16,52,7.49423,14.1113,10.3749
0.95,18,59,8.86369,15.354,10.6487
0.95,24,186,12.2745,20.9076,12.147
0.95,13,86,7.40633,10.8258,7.71164
0.95,20,127,10.5011,17.737,12.6843
0.95,16,91,7.43198,13.8823,10.0325
0.95,17,42,7.28176,14.9727,10.3761
0.95,15,67,7.06527,12.8987,9.1995
0.95,16,60,8.2836,13.9524,11.0362
0.95,15,62,7.68143,13.2711,9.80789
0.95,18,129,9.1698,16.0856,12.4283
0.95,16,46,7.73339,13.3656,10.172
0.95,16,50,6.90153,14.0611,10.5904
0.95,13,24,6.94854,10.482,7.62723
0.95,22,163,9.62813,19.2345,13.5315
0.95,13,45,6.7417,10.8651,8.33823
0.95,23,97,11.0108,20.8779,14.4886
0.95,17,60,9.69267,15.1292,10.1618
0.95,17,44,7.3893,14.3142,9.08576
0.95,14,45,7.28584,11.4168,6.93054
0.95,17,52,7.59895,14.953,10.2528
0.95,14,57,7.2513,12.1216,8.67989
0.95,17,91,6.3522,14.8777,10.0735
0.95,16,71,7.38112,13.692,11.1349
0.95,13,29,7.2762,11.2427,7.63838
0.95,17,65,8.64497,15.0151,9.99098
0.95,15,56,7.83354,13.0464,10.4538
0.95,14,45,7.22848,11.9416,9.66717
0.95,16,62,7.72883,13.9503,10.5298
0.95,17,110,8.72453,14.5772,10.4473
0.95,14,34,7.39257,11.8044,7.7818
0.95,12,22,7.3935,10.0491,6.29125
0.95,15,37,7.883,12.6752,8.58906
0.95,13,43,7.5688,10.7994,7.56677
0.95,14,33,7.03137,11.6181,7.04907
0.95,16,41,8.22363,13.7497,8.58079
0.95,19,47,7.9181,16.576,12.4874
0.95,14,54,7.41937,11.643,7.70637
0.95,20,164,9.48054,17.92,13.5122
0.95,15,37,7.07486,13.0637,9.34522
0.95,12,56,6.95826,10.216,7.50236
0.95,16,97,7.40104,14.1121,10.074
0.95,13,22,7.71699,11.018,7.37571
0.95,17,43,7.85781,14.2854,10.4468
0.95,23,105,8.58754,20.6217,15.2291
0.95,17,61,7.32435,14.8373,10.808
0.95,15,47,8.26087,13.2435,9.58309
0.95,15,63,7.22012,12.7743,9.59325
0.95,14,50,7.19752,12.2729,9.43488
0.95,19,91,9.1571,16.3953,10.9289
0.95,14,35,6.5655,11.9365,8.34197
0.95,17,43,7.55865,14.7902,9.44439
0.95,13,30,7.31793,10.8407,7.92376
0.95,16,54,8.75444,13.3884,9.31369
0.95,15,172,7.4394,13.1533,10.0505
0.95,18,57,11.5926,15.6775,9.6658
0.95,14,37,7.89273,11.8907,7.27603
0.95,13,53,6.85457,11.2221,9.07949
0.95,14,31,7.39146,11.6593,8.80526
0.95,16,70,8.93881,14.1164,9.89133
0.95,16,76,7.72142,14.189,11.0815
0.95,19,141,9.33324,16.2895,10.7745
0.95,15,130,7.87207,12.8248,9.51494
0.95,15,42,7.40601,12.5271,8.7894
0.95,18,43,9.16176,15.6215,10.5222
0.95,14,26,7.58399,11.4026,8.8296
0.95,12,35,6.60979,9.89899,6.8032
0.95,12,30,7.08575,10.3469,6.66395
0.95,15,81,7.41487,13.0254,10.2172
0.95,25,87,9.01093,21.9476,16.6014
0.95,15,44,7.90639,12.8934,9.45087
0.95,15,36,6.88549,13.2697,8.97898
0.95,12,21,7.27587,10.0008,6.92828
0.95,18,56,7.18689,15.8162,10.5408
0.95,13,23,7.11527,11.2607,7.97041
0.95,23,97,9.38186,20.3841,14.3798
0.95,18,48,8.01089,15.7539,11.5117
0.95,14,52,6.51196,12.3104,9.06549
0.95,13,44,6.92608,11.3773,8.13817
0.95,19,45,8.98046,16.1684,10.7267
0.95,16,40,8.34862,14.0649,10.8872
0.95,15,84,8.9635,12.4233,9.49808
0.95,16,31,8.56968,13.4767,10.2813
0.95,17,51,9.43898,14.5103,10.1637
0.95,16,60,7.323,13.3686,10.0879
0.95,18,50,8.35615,15.2899,10.6062
0.95,14,35,6.73065,11.7411,8.66339
0.95,18,335,8.27263,15.8808,12.1701
0.95,14,52,6.96967,11.8313,9.08561
0.95,15,53,8.16007,13.2464,9.79085
0.95,15,57,6.81967,13.2991,8.71836
0.95,16,92,7.5108,13.319,9.6618
0.95,23,120,9.57031,20.8501,14.9519
0.95,14,42,6.8783,11.5489,8.18894
0.95,28,541,10.0496,24.7685,17.0027
0.95,15,46,8.17168,13.226,8.7746
0.95,13,29,8.04526,11.2522,7.97042
0.95,15,47,8.6297,13.264,8.76498
0.95,16,45,6.33905,13.7155,11.252
0.95,19,70,9.91316,17.0433,12.3368
0.95,23,110,11.0112,20.6144,14.3935
0.95,14,54,7.96055,12.2686,8.38738
0.95,17,65,8.3971,14.9247,10.7421
0.95,17,46,8.04771,14.4268,10.2093
0.95,15,33,7.26637,13.2491,9.72277
0.95,13,41,7.78491,11.1689,8.54851
0.95,21,130,8.7985,18.6421,13.4583
0.95,19,57,8.93003,16.4448,11.277
0.95,15,40,7.47477,12.5849,8.40732
0.95,13,34,6.75747,11.1243,8.02936
0.95,14,29,7.3594,12.1684,8.21487
0.95,15,48,6.90176,13.2281,9.17482
0.95,16,61,7.66703,13.353,10.0672
0.95,14,98,7.50578,12.337,9.19759
0.95,14,32,7.24611,11.4666,7.28
0.95,17,63,7.67128,14.2951,9.02094
0.95,12,25,7.31025,10.172,6.69384
0.95,17,88,7.14879,15.153,10.7512
0.95,15,76,7.17012,12.9813,9.41276
0.95,21,60,10.8126,18.5682,12.7703
0.95,14,54,7.75835,11.9579,9.59747
0.95,15,68,7.54825,13.0389,9.86057
0.95,13,25,6.90136,10.9267,6.5012
0.95,16,50,8.99679,13.7292,10.9647
0.95,14,78,6.51248,11.4009,7.86807
0.95,14,43,8.51051,11.7886,8.87656
0.95,13,25,7.01287,10.7984,7.28564
0.95,17,56,7.34881,14.412,9.70152
0.95,19,87,9.94674,16.8992,10.8597
0.95,14,66,7.82801,12.3263,8.62731
0.95,15,37,8.07008,13.1586,9.37144
0.95,15,42,7.79468,12.6245,9.3448
0.95,13,24,7.46173,10.8314,8.05829
0.95,16,36,8.29463,13.7293,9.73363
0.95,16,81,8.71285,13.6085,10.0778
0.95,17,96,9.15696,14.6359,11.9232
0.95,17,94,8.42153,14.3275,10.2218
0.95,12,25,6.91067,10.4251,7.22332
0.95,13,34,7.30458,11.3198,8.25709
0.95,13,45,7.30468,11.216,7.95894
0.95,15,46,7.58586,13.0774,8.76882
0.95,15,348,9.41236,12.9758,8.50918
0.95,13,25,7.3313,11.0844,8.28993
0.95,17,65,9.60419,15.0752,10.6247
0.95,16,63,7.36657,14.1642,9.88241
0.95,15,47,8.99097,13.2749,9.73972
0.95,18,99,8.24567,15.8821,10.5495
0.95,12,36,6.77324,9.90354,7.05685
0.95,16,53,6.84877,13.5335,9.76915
0.95,14,63,7.81989,11.9638,9.61061
0.95,14,33,7.25704,11.5268,8.05461
0.95,20,71,8.85159,17.6967,11.1487
0.95,13,36,7.49341,10.8099,7.53026
0.95,13,37,7.19346,11.1753,7.59236
0.95,14,42,8.01889,11.8912,7.57831
0.95,13,42,7.04288,11.2208,7.7456
0.95,13,29,7.93079,11.0002,8.29257
0.95,13,41,7.16863,11.1229,8.11218
0.95,16,169,8.48731,13.8798,9.92223
0.95,12,25,7.02274,10.1007,7.29574
0.95,14,38,7.29108,12.0724,8.4528
0.95,15,47,7.65295,12.5301,7.8618
0.95,14,39,7.71376,12.0646,7.92211
0.95,17,51,7.57911,14.5717,9.86042
0.95,14,51,7.69506,11.8995,8.65546
0.95,16,49,6.96179,13.4497,9.52544
0.95,16,54,7.56529,13.9273,9.62274
0.95,15,32,7.36769,12.4603,8.411
0.95,14,42,6.74054,12.3078,8.54852
0.95,23,146,10.3277,20.4264,15.0294
0.95,18,65,8.38924,15.5543,11.0283
0.95,18,108,9.87945,15.3058,9.78574
0.95,15,52,7.12538,12.3729,8.6637
0.95,17,69,8.68318,14.9262,10.5743
0.95,16,41,6.97455,13.4254,10.6098
0.95,15,68,8.18272,12.8486,9.40213
0.95,20,89,10.1112,17.5744,11.9196
0.95,14,35,7.75312,11.6927,8.14851
0.95,13,51,7.83195,11.0345,6.83358
0.95,15,55,7.21832,13.0534,9.5507
0.95,20,106,10.186,17.3353,13.2225
0.95,16,174,8.23548,13.454,9.92819
0.95,17,65,8.16246,14.5984,10.1323
0.95,13,41,6.90086,10.6971,7.64406
0.95,15,67,7.10985,12.6991,9.04736
0.95,16,50,7.77736,13.3707,9.58886
0.95,14,38,6.94039,11.7377,8.66459
0.95,21,151,9.14436,18.6411,12.9475
0.95,16,100,8.0916,13.5858,10.5287
0.95,15,47,7.6358,13.1995,8.85195
0.95,15,82,7.68471,12.5028,9.90401
0.95,14,99,6.83799,12.1904,8.03429
0.95,16,86,7.78364,14.031,10.8137
0.95,15,69,7.26816,13.2318,9.73277
0.95,14,146,8.46886,11.5292,8.24336
0.95,18,74,8.26073,15.2751,11.9008
0.95,14,33,7.30867,12.0317,9.41361
0.95,15,57,8.18952,13.2293,9.5555
0.95,14,44,6.56508,12.1297,9.50114
0.95,14,62,7.09356,12.1944,10.3428
0.95,17,98,8.97358,14.3228,10.6157
0.95,12,31,6.80889,10.3705,7.18433
0.95,16,41,8.11889,13.4463,8.60136
0.95,15,66,7.67032,13.2769,9.6565
0.95,17,51,7.83928,14.721,9.986
0.95,13,35,7.46704,11.1794,7.98906
0.95,14,36,6.95344,11.8767,8.27995
0.95,20,87,8.72996,17.9757,13.7109
0.95,15,57,7.73693,12.4151,9.29806
0.95,13,30,6.71798,10.5243,7.72197
0.95,19,73,9.20837,16.3839,13.8756
0.95,15,44,7.11212,13.2535,9.62872
0.95,14,81,7.43295,11.4006,8.20029
0.95,22,87,9.61357,19.8028,14.878
0.95,16,41,8.26298,13.6166,9.91215
0.95,16,56,8.68822,13.8663,9.20109
0.95,17,77,8.10824,14.9226,10.4403
0.95,14,41,6.80671,11.5432,8.63619
0.95,20,130,7.69928,17.365,12.6818
0.95,14,35,7.57452,12.1763,8.67486
0.95,15,46,7.10331,13.0416,9.06433
0.95,18,73,7.85468,15.5017,11.579
0.95,21,132,9.10248,18.0519,13.7848
0.95,16,51,6.78246,13.771,10.3629
0.95,17,70,9.16948,14.431,10.3884
0.95,14,54,7.34596,11.7144,8.65089
0.95,14,56,6.83586,12.2111,8.85459
0.95,13,50,6.99908,11.0713,7.81756
0.95,19,62,7.63914,16.8019,10.8696
0.95,12,25,6.83067,9.93213,6.86989
0.95,13,32,7.44025,11.116,7.92898
0.95,13,31,7.2008,10.9691,8.1775
0.95,16,40,7.9712,13.4721,8.98728
0.95,16,86,8.83893,14.2239,8.90954
0.95,13,31,7.25657,10.821,7.03536
0.95,15,82,6.7302,12.3696,9.29448
0.95,16,38,9.47676,14.1333,8.99795
0.95,12,29,6.92485,10.1356,6.92946
0.95,13,55,7.38857,11.0965,7.41018
0.95,18,73,8.78646,15.5506,11.4534
0.95,13,51,7.4941,11.0453,7.59342
0.95,15,61,8.0215,12.5232,9.55516
0.95,13,32,7.19489,10.8523,7.97994
0.95,18,89,9.14379,16.0407,11.8708
0.95,18,74,9.41499,15.8751,11.9188
0.95,13,39,7.74217,10.8059,7.81011
0.95,18,80,9.0792,15.6627,10.6995
0.95,14,56,6.0421,11.7938,8.77651
0.95,15,56,6.78494,13.299,8.74433
0.95,14,102,7.58461,12.1661,8.86397
0.95,15,38,7.29053,13.114,9.44764
0.95,19,95,8.82891,16.2968,11.8062
0.95,13,38,6.66651,10.5838,7.83011
0.95,14,44,7.49825,11.4889,9.12388
0.95,14,32,7.50823,11.4109,7.01071
0.95,26,194,11.5104,23.4959,16.323
0.95,13,34,6.52797,11.0434,7.72691
0.95,15,44,7.41798,12.8451,9.49223
0.95,17,69,7.71375,14.2609,9.28293
0.95,17,75,8.35138,14.9032,10.3939
0.95,13,27,8.09302,10.9866,8.55307
0.95,14,42,7.28544,12.314,9.16643
0.95,14,43,7.50999,11.8093,9.09391
0.95,15,67,8.38657,12.6073,8.48884
0.95,17,131,7.61477,14.8056,11.2669
0.95,16,68,7.95493,13.3958,10.2381
0.95,17,84,9.07464,14.6746,10.5472
0.95,17,73,8.4026,14.6239,9.57369
0.95,17,84,8.29017,14.9736,11.3225
0.95,14,30,7.46942,12.0701,9.14955
0.95,14,30,7.05086,12.0469,8.24213
0.95,14,65,7.42786,12.0685,8.7766
0.95,14,32,7.23041,11.4699,8.03821
0.95,15,41,8.07523,13.1151,8.59253
0.95,19,268,9.91363,16.8207,12.7627
0.95,18,58,8.22189,16.1281,11.3689
0.95,18,69,8.6241,15.298,10.3819
0.95,17,100,7.85019,14.7234,10.3546
0.95,13,39,7.20923,10.8998,8.08624
0.95,14,48,6.11065,11.4515,8.58869
0.95,14,37,7.53358,11.9364,8.47215
0.95,16,53,8.57362,13.3516,9.52268
0.95,14,31,7.8452,12.07,8.0584
0.95,13,48,7.99187,11.0452,7.92416
0.95,18,74,8.62183,15.9604,11.3886
0.95,13,24,6.96078,10.7162,6.29661
0.95,15,59,6.66496,12.7762,9.40691
0.95,22,165,10.494,19.3624,12.5147
0.95,16,112,7.57005,13.4222,10.5438
0.95,16,67,8.03863,13.6214,9.80355
