extend,number_of_states,RRT_execution_time,gripper_distance_cart,robot_distance_jointspace,path_exec_time
3.45,7,135,5.52443,19.6899,16.2265
3.45,8,242,6.4583,16.441,12.6499
3.45,7,46,6.30317,17.1505,11.048
3.45,13,139,9.54267,35.8042,22.683
3.45,7,60,5.38565,18.8556,11.3266
3.45,7,45,5.49454,15.9141,12.9288
3.45,12,179,9.54308,32.332,24.0259
3.45,6,47,5.50234,15.7445,12.5164
3.45,6,73,4.11191,16.7901,13.7756
3.45,7,73,6.38596,20.2536,13.9905
3.45,7,57,6.21821,16.6982,11.3417
3.45,6,172,6.22729,14.4742,9.63296
3.45,9,68,8.36373,23.9427,17.399
3.45,9,144,9.26524,23.0098,15.5568
3.45,10,49,7.12331,26.1503,18.72
3.45,7,127,5.65179,14.3754,12.7568
3.45,10,128,8.87107,21.6342,14.2569
3.55,7,206,5.72729,18.3814,12.2964
3.55,8,59,8.00352,22.677,16.3912
3.55,7,53,7.77416,19.1515,14.6972
3.55,7,68,6.05294,21.1439,13.6536
3.55,5,28,4.7987,13.1136,8.95658
3.55,12,257,15.0457,35.524,21.0046
3.55,6,57,5.33325,16.836,14.09
3.55,9,32,6.27487,21.2654,16.9612
3.55,6,46,4.07736,12.6775,8.63932
3.55,9,94,7.68465,24.8244,15.1289
3.55,7,62,6.42226,17.6233,14.267
3.55,7,58,8.51145,19.9596,14.2319
3.55,12,115,8.90558,31.3447,21.0711
3.55,7,151,5.06253,17.2211,12.5429
3.55,8,101,7.06827,23.1266,15.3054
3.55,9,164,7.46865,22.0358,14.731
3.55,6,27,5.47892,13.1712,9.76675
3.55,7,176,4.63147,16.7004,12.8297
3.55,7,164,5.14013,14.3144,10.6634
3.55,8,55,7.48069,19.6027,13.279
3.55,7,47,5.8423,15.9756,12.8068
3.55,8,124,5.36471,18.1604,15.0256
3.55,11,318,7.3763,27.788,19.8497
3.55,6,24,5.02337,15.3587,10.0982
3.55,6,97,4.47396,15.6674,12.9644
3.55,9,134,7.81522,24.0373,17.2074
3.55,8,55,6.85993,19.6076,15.5086
3.55,7,104,7.88389,18.2602,12.3447
3.55,5,40,5.48676,13.0907,10.3446
3.55,7,75,5.2014,15.6156,11.9332
3.65,8,99,5.2229,19.3478,16.6003
3.65,6,59,5.69105,15.1852,11.4928
3.65,6,100,5.32762,15.9887,12.1572
3.65,9,198,8.04484,26.9028,18.1694
3.65,6,68,5.33121,17.1452,12.5236
3.65,7,44,4.92975,18.2744,14.5369
3.65,7,70,6.46022,18.5842,13.1738
3.65,7,38,5.97731,16.681,11.9276
3.65,8,87,6.88094,21.9354,14.7152
3.65,7,56,6.02796,16.3852,10.9256
3.65,10,167,5.60808,28.4358,24.226
3.65,10,68,8.20418,29.4701,19.3882
3.65,7,212,4.95686,14.8536,9.85894
3.65,7,87,5.7137,17.2632,13.6144
3.65,7,96,4.8859,16.669,11.3094
3.65,5,140,4.6476,13.7502,10.722
3.65,9,115,7.24351,25.9356,16.6366
3.65,8,71,5.58823,18.0359,13.9312
3.65,7,41,4.86125,18.5925,12.9541
3.65,6,82,5.14928,18.2077,14.0525
3.65,8,100,6.35329,22.8175,15.6535
3.65,8,62,5.87159,20.244,15.6992
3.65,6,137,7.02471,17.0616,12.5524
3.65,6,118,5.68393,16.0183,11.5859
3.65,7,142,6.22862,19.2738,15.687
3.65,7,42,6.16298,17.1888,12.9688
3.65,13,68,8.59129,33.5902,21.9046
3.65,7,145,7.53197,20.1199,15.2767
3.65,7,74,6.92337,21.6742,14.7928
3.65,7,52,5.74892,17.1994,13.8845
3.75,9,352,8.68386,26.5051,17.3983
3.75,7,156,6.51893,19.5346,15.9159
3.75,6,62,4.55354,15.0177,11.5099
3.75,7,48,5.45093,18.5046,14.3273
3.75,10,396,8.27743,23.8263,16.2157
3.75,10,178,9.47102,30.6378,19.927
3.75,8,57,7.22233,20.8801,16.7425
3.75,5,116,4.80452,13.835,9.56818
3.75,8,75,6.51191,23.8699,19.4508
3.75,8,142,7.16643,22.3965,17.0777
3.75,7,96,4.86193,16.7285,11.6512
3.75,8,78,6.14947,23.431,19.5857
3.75,5,117,5.29806,14.1063,11.6787
3.75,7,62,5.58393,21.8419,15.9847
3.75,8,105,8.6981,24.6349,18.65
3.75,6,144,4.41416,13.9724,10.6426
3.75,6,92,6.63318,14.4015,10.6381
3.75,8,103,5.7231,20.0937,16.2245
3.75,7,73,5.95704,15.7988,12.6396
3.75,8,81,6.23751,20.746,15.61
3.75,5,97,4.90467,13.7091,10.4631
3.75,7,71,4.99317,15.9471,10.8592
3.75,10,116,10.441,28.9205,21.3543
3.75,8,101,7.0304,20.6839,14.5532
3.75,5,75,4.42599,14.6324,12.9685
3.75,6,62,5.30941,17.6932,12.9055
3.75,7,66,5.93392,19.5243,14.278
3.75,7,191,5.21489,21.2382,15.2102
3.75,7,50,5.16055,18.4499,14.4905
3.75,6,44,4.36288,15.3949,12.1013
3.85,8,92,5.8397,19.1589,12.7805
3.85,8,175,6.34514,23.3846,17.9763
3.85,11,148,7.57762,31.8481,23.0318
3.85,8,122,5.59353,19.9746,12.3792
3.85,9,70,7.97857,26.4636,16.8186
3.85,9,98,8.14316,24.4156,20.0685
3.85,6,61,6.96839,16.1261,11.0053
3.85,7,70,6.81744,18.1693,12.6286
3.85,6,74,7.54641,16.6299,12.5681
3.85,8,39,6.58942,18.5451,13.1234
3.85,7,117,5.80995,22.621,14.4613
3.85,6,86,4.82674,15.7622,11.8871
3.85,7,47,6.12472,21.1158,17.0993
3.85,8,84,5.70292,18.4118,10.8928
3.85,10,169,6.76264,24.7351,14.6613
3.85,9,97,5.21138,24.7541,20.4153
3.85,11,149,9.90835,26.5374,17.8002
3.85,7,86,7.71653,20.0834,14.6451
3.85,7,93,5.43166,16.0235,12.3915
3.85,8,141,5.74506,20.3501,14.2759
3.85,8,62,5.78672,21.7847,15.5335
3.85,7,121,5.95301,19.7742,13.9682
3.85,8,96,5.39905,23.7515,17.7692
3.85,7,127,5.52872,19.4938,15.9736
3.85,9,92,8.08215,25.9086,18.7553
3.85,8,103,7.52422,21.4945,15.476
3.85,9,140,6.3222,23.8639,18.9756
3.85,13,248,8.61835,33.8198,21.2931
3.85,7,42,5.64633,15.5767,10.7817
3.85,6,48,5.87283,17.3414,12.7696
3.95,9,178,8.17035,25.6495,15.553
3.95,7,84,6.50177,17.494,12.4089
3.95,10,77,6.57766,24.8673,17.148
3.95,7,69,6.45584,20.3515,14.8306
3.95,7,84,6.05131,18.3673,13.9647
3.95,7,39,6.69568,20.1616,14.6997
3.95,5,62,4.62713,14.649,11.736
3.95,8,296,7.09413,22.2262,15.6459
3.95,7,77,5.24794,18.2004,14.1204
3.95,6,58,5.29561,16.9709,12.433
3.95,7,178,7.02386,19.6398,15.9014
3.95,12,124,8.26521,33.2654,20.4933
3.95,5,112,5.6762,14.5159,9.48021
3.95,8,48,5.85666,22.581,14.2271
3.95,7,76,7.29646,20.484,13.79
3.95,6,87,5.46815,17.2256,11.76
3.95,10,117,5.81307,25.7676,17.6524
3.95,7,179,4.89168,22.5159,15.2469
3.95,7,63,8.31796,23.0643,15.7533
3.95,7,139,6.68071,20.5583,14.4396
3.95,8,106,6.29675,22.7098,15.0145
3.95,7,105,6.01055,16.0737,10.8176
3.95,6,43,7.00288,16.5823,11.1601
3.95,6,102,5.31288,14.2651,10.5612
3.95,7,96,8.0945,19.8847,12.2565
3.95,8,41,6.08339,18.3384,15.6887
3.95,7,79,5.39701,19.2788,12.4089
3.95,8,84,5.79546,22.1364,15.3619
3.95,5,40,5.06258,12.3487,9.53698
3.95,10,299,8.94682,29.1907,19.76
4.05,12,176,7.81881,32.2177,22.8218
4.05,7,78,7.48774,18.4434,11.3898
4.05,5,60,5.25353,12.8277,10.3662
4.05,10,128,7.01162,30.6575,21.3013
4.05,9,92,6.56797,25.6519,20.1421
4.05,9,88,7.31194,24.3588,19.2662
4.05,7,255,6.61585,19.1832,16.0468
4.05,7,45,5.06466,20.6506,14.1994
4.05,8,73,5.43831,17.9324,14.8875
4.05,6,86,5.10955,17.4868,13.2408
4.05,7,65,5.58875,19.5877,13.6105
4.05,7,236,5.44834,20.4082,16.0137
4.05,9,65,7.30501,23.0794,17.4679
4.05,9,133,8.51242,24.9014,19.3126
4.05,10,231,8.89545,26.9745,17.0123
4.05,6,79,4.77688,15.1813,11.3311
4.05,8,41,6.42334,21.6559,14.9112
4.05,12,98,8.28668,35.4727,23.7355
4.05,6,41,5.36493,15.1487,11.1084
4.05,9,121,6.45311,24.5897,17.2142
4.05,8,113,9.14463,23.3755,15.559
4.05,10,316,7.66373,29.3331,21.8595
4.05,9,383,8.25794,27.1306,18.0074
4.05,6,54,5.20611,18.1878,12.3022
4.05,7,60,6.62248,22.2108,16.7536
4.05,7,119,5.81544,20.4927,16.3093
4.05,8,156,8.29017,23.388,14.6068
4.05,7,73,6.17777,18.5096,14.5702
4.05,5,67,4.31619,13.275,11.7507
4.05,5,169,4.46524,15.4249,9.72961
4.15,7,64,6.61333,21.1539,17.1953
4.15,9,111,7.71743,24.3392,15.8625
4.15,7,43,6.03819,18.612,13.3674
4.15,8,354,7.59887,25.8805,17.2575
4.15,7,105,5.2016,17.2354,15.2858
4.15,7,127,5.49257,19.8768,13.1485
4.15,6,156,4.60033,19.1503,15.0448
4.15,6,112,4.87126,17.0481,11.8252
4.15,7,44,5.8606,20.9213,14.307
4.15,6,209,5.91685,19.5651,14.7767
4.15,7,123,8.43017,21.1434,14.3602
4.15,6,103,4.09416,16.9056,11.9621
4.15,8,92,6.94213,23.9158,18.3846
4.15,6,31,4.72819,15.6281,10.9287
4.15,9,121,7.39178,26.0253,16.9158
4.15,9,68,8.03819,28.4107,17.4775
4.15,6,193,4.16372,14.4626,11.4469
4.15,9,133,9.03658,27.6339,19.3707
4.15,6,129,6.1013,19.3607,15.4239
4.15,4,93,4.07143,12.0873,8.82307
4.15,10,140,8.07314,31.0036,20.4
4.15,12,234,12.0732,36.0271,23.8875
4.15,6,103,4.94058,15.1812,11.9041
4.15,7,46,5.64573,20.7595,16.4126
4.15,6,81,5.12681,15.8895,12.5724
4.15,7,64,6.1529,22.7737,18.1898
4.15,10,166,7.86482,29.7698,18.3492
4.15,7,117,5.2783,20.9458,14.9241
4.15,6,351,5.79246,18.5399,13.1812
4.15,9,103,6.15404,24.0856,16.2072
4.25,6,96,6.2484,19.6262,13.1315
4.25,9,297,4.81471,21.1152,16.3285
4.25,7,78,5.55972,21.7407,14.6652
4.25,8,111,7.52844,25.986,19.5935
4.25,8,97,6.16734,25.5439,18.5174
4.25,10,121,7.02121,28.5229,18.9501
4.25,9,65,9.20982,27.1686,17.6282
4.25,6,73,6.19252,16.879,12.0339
4.25,7,152,5.149,19.4689,13.2764
4.25,5,54,3.67523,15.7502,12.074
4.25,5,26,4.09712,13.7572,10.0299
4.25,8,170,9.00067,24.9252,18.2622
4.25,5,89,6.0714,16.0781,12.988
4.25,7,45,6.30778,20.3822,15.6856
4.25,10,205,8.08485,30.6886,18.6409
4.25,5,72,5.18237,14.4834,9.4112
4.25,6,101,5.05385,18.6194,14.1166
4.25,6,58,6.44506,18.3931,13.5298
4.25,6,35,5.33999,16.6973,13.8454
4.25,9,51,6.78838,23.8458,18.5349
4.25,5,44,4.57921,15.8964,9.16388
4.25,9,122,5.13786,20.8053,14.79
4.25,10,87,6.80354,27.2665,18.0961
4.25,6,131,5.11451,14.7225,12.3663
4.25,8,206,7.71736,22.6917,14.5116
4.25,6,124,5.58049,16.0842,10.004
4.25,8,150,6.4224,21.4239,17.2457
4.25,8,107,6.2024,23.9546,20.0238
4.25,6,47,3.23757,15.6039,10.6613
4.25,7,143,6.62743,19.4652,12.493
4.35,5,33,5.44687,13.6055,10.8696
4.35,7,67,6.27997,23.0719,17.5829
4.35,6,108,4.54817,12.4796,9.95268
4.35,7,140,6.48617,22.3971,16.2829
4.35,6,125,5.283,18.7448,14.0456
4.35,9,106,8.13981,27.6257,19.9224
4.35,8,87,5.03798,22.2135,15.6077
4.35,5,36,4.73774,15.3474,10.7143
4.35,8,104,4.35512,20.0927,16.1796
4.35,7,208,6.57733,21.8942,14.9942
4.35,5,34,5.3697,16.8375,12.814
4.35,8,115,5.86807,24.9207,16.9966
4.35,8,219,5.98096,24.8785,19.399
4.35,11,117,8.72634,31.07,20.4274
4.35,8,175,5.01974,18.2802,14.4375
4.35,7,112,4.91297,21.6923,16.4325
4.35,6,28,5.14549,17.3599,12.6846
4.35,7,137,4.32114,20.2894,18.577
4.35,10,190,9.27888,30.1095,23.5066
4.35,6,47,5.64498,18.6144,14.2255
4.35,7,116,6.32542,20.5901,15.1527
4.35,6,103,4.69477,14.9047,12.2988
4.35,5,37,5.84831,17.1406,14.7957
4.35,9,491,10.7338,25.1952,18.5374
4.35,6,77,4.21981,16.0761,12.6776
4.35,7,81,6.08692,21.7176,17.2972
4.35,5,31,4.79817,15.0298,11.1145
4.35,8,110,3.60051,19.5414,12.9267
4.35,7,105,6.2079,21.7372,13.878
4.35,7,134,5.81141,22.5657,14.6383
4.45,9,129,6.74568,28.6786,19.5926
4.45,6,85,6.03577,17.5213,13.3359
4.45,6,36,5.85712,17.392,13.3287
4.45,9,59,6.15278,26.6822,18.0713
4.45,6,164,6.50824,15.7428,11.5448
4.45,8,141,6.62237,25.2513,18.3824
4.45,8,162,6.91812,23.8716,15.9724
4.45,6,31,5.15936,15.5424,11.0145
4.45,4,114,4.67354,12.6475,8.60793
4.45,5,160,5.39194,17.1325,12.2436
4.45,6,297,5.41047,16.5896,12.9616
4.45,6,32,5.49427,16.7953,12.6746
4.45,6,101,5.83977,15.8162,11.9457
4.45,6,85,6.14248,20.294,15.8112
4.45,11,197,8.31034,29.898,20.7201
4.45,6,160,4.64688,15.4752,10.8699
4.45,5,164,3.97189,14.1246,11.7862
4.45,9,96,7.04866,27.3773,18.7756
4.45,5,48,5.22914,14.2807,10.8746
4.45,10,167,10.9243,32.0632,21.6052
4.45,9,59,7.16868,24.4266,18.5415
4.45,7,49,6.39982,24.226,14.591
4.45,5,88,4.38242,16.2454,11.8859
4.45,7,39,4.34189,19.784,13.4102
4.45,12,130,11.0553,34.7316,23.9377
4.45,7,81,6.21074,22.3801,16.2267
4.45,6,56,4.9456,17.2784,12.2741
4.45,8,108,4.72708,22.3959,13.4029
4.45,7,90,6.11269,21.4282,16.8501
4.45,5,188,4.83094,15.4125,11.4424
4.55,7,62,3.06673,14.6643,10.8352
4.55,7,128,5.61338,21.9273,13.2921
4.55,7,70,6.09545,19.8781,14.9893
4.55,6,65,5.1093,18.164,15.7887
4.55,5,180,4.83522,16.7201,14.5808
4.55,7,44,5.20284,21.7327,17.2168
4.55,6,77,4.16879,18.3674,13.1617
4.55,6,386,4.91944,19.2131,14.4854
4.55,9,188,9.65613,29.6483,23.5396
4.55,7,104,5.8689,25.1133,18.5898
4.55,10,81,8.67157,29.7101,20.6977
4.55,5,62,5.49806,17.3256,12.098
4.55,12,208,7.3568,41.0026,22.1871
4.55,10,226,8.68408,29.3702,18.438
4.55,5,140,4.83593,15.4402,10.3219
4.55,8,95,5.96568,22.676,14.0879
4.55,9,237,8.54718,28.59,17.4503
4.55,8,40,5.6021,22.5073,13.4364
4.55,6,61,4.99397,18.2958,15.0377
4.55,7,103,5.45895,19.9162,15.3934
4.55,5,118,4.53154,13.532,9.57004
4.55,7,171,5.68917,22.7185,16.4222
4.55,7,149,6.94755,22.3742,17.5139
4.55,5,126,4.36137,13.6961,10.0912
4.55,7,154,5.8152,21.218,15.1047
4.55,10,126,7.43523,31.2162,20.072
4.55,7,94,6.55357,19.0697,13.8748
4.55,5,105,4.85428,16.9384,12.9511
4.55,10,155,9.40931,27.6734,18.3055
4.55,6,30,4.92747,15.5043,12.9782
4.65,6,94,5.20155,16.0134,12.3946
4.65,8,173,5.98637,21.9567,14.6159
4.65,6,263,4.21866,18.7712,12.4236
4.65,9,209,7.35705,28.5957,15.7159
4.65,7,85,7.96111,20.1942,14.8697
4.65,7,82,6.2995,23.1257,15.2347
4.65,8,255,6.28742,27.3653,19.8677
4.65,6,65,5.55514,15.3016,11.5792
4.65,10,163,8.37019,28.3203,19.712
4.65,5,101,3.91252,11.9887,9.62309
4.65,6,142,6.13462,18.4871,16.2946
4.65,6,75,4.00447,13.6569,9.25702
4.65,5,75,4.88066,15.5548,13.5334
4.65,6,52,5.80775,21.0129,17.5668
4.65,5,74,3.51669,16.7793,11.5081
4.65,8,98,5.40899,20.6552,14.633
4.65,7,185,6.92397,21.179,15.7065
4.65,7,120,6.08315,20.8005,13.852
4.65,6,66,4.98784,16.9475,13.2099
4.65,8,110,7.68749,26.0826,18.4451
4.65,8,326,6.65881,24.9633,19.596
4.65,7,110,5.93308,21.7431,14.5853
4.65,8,86,6.10597,28.5723,22.8185
4.65,5,93,4.19345,15.2855,10.2207
4.65,6,79,4.11647,15.7924,11.8549
4.65,8,106,8.45993,27.9988,22.2719
4.65,8,210,7.73389,27.0203,20.1674
4.65,9,88,7.15055,27.3383,17.9944
4.65,6,232,5.08175,15.2399,10.9609
4.65,8,194,7.40636,25.8127,19.4649
4.75,6,80,5.21095,17.6976,12.4109
4.75,7,101,6.99343,20.6017,12.6802
4.75,7,380,7.1233,24.1349,16.5344
4.75,11,92,8.63748,32.9012,22.8787
4.75,8,125,5.12978,24.0261,15.4666
4.75,5,115,5.40355,17.8727,13.014
4.75,8,63,6.79298,22.5252,17.8969
4.75,5,89,4.59555,17.7521,14.4
4.75,6,148,5.5592,20.3006,15.9364
4.75,4,66,4.43537,13.8444,11.0267
4.75,7,115,5.35327,23.4003,15.806
4.75,5,46,4.30431,13.6787,11.5095
4.75,6,139,5.97693,17.8833,13.5148
4.75,4,59,4.37911,14.0267,11.9876
4.75,7,111,6.78696,24.1975,17.5307
4.75,6,171,5.80034,17.5238,14.2699
4.75,7,379,8.51819,21.7939,16.9608
4.75,6,70,5.08969,19.3466,14.0836
4.75,6,494,4.54491,17.2896,11.2699
4.75,7,266,6.0558,18.942,14.9671
4.75,6,59,6.93057,21.8807,13.7966
4.75,7,121,6.2235,24.1893,19.8821
4.75,9,197,5.84695,26.403,19.3783
4.75,7,129,5.55386,21.2466,16.0848
4.75,7,103,8.2052,22.0801,15.428
4.75,5,108,5.10626,17.7955,13.0066
4.75,7,69,6.676,21.2551,12.8974
4.75,5,67,5.36065,17.2896,13.3446
4.75,10,252,8.23245,28.9164,19.1933
4.75,6,181,4.98412,20.6807,12.4936
4.85,6,83,6.16962,19.3247,14.1563
4.85,5,46,5.40757,15.273,10.4842
4.85,6,64,6.16959,17.8027,12.012
4.85,7,131,7.51719,26.6591,20.8245
4.85,7,115,5.65064,25.3984,20.0353
4.85,6,222,5.56099,18.3221,13.1906
4.85,5,50,4.169,12.7835,10.9053
4.85,6,195,5.27577,17.8876,11.3909
4.85,8,354,6.75161,24.67,17.7301
4.85,6,54,5.22018,20.7249,17.001
4.85,7,125,7.29198,21.3411,16.3214
4.85,7,224,6.66796,22.354,14.9356
4.85,10,172,8.81651,33.0061,23.2188
4.85,5,54,6.23489,18.1327,12.3723
4.85,7,105,4.83244,19.5258,13.0499
4.85,7,129,6.22559,25.4519,19.1089
4.85,7,95,6.90769,22.1594,17.182
4.85,6,255,4.92356,21.4981,18.4481
4.85,4,27,4.03051,12.388,9.12441
4.85,8,84,7.07742,24.0139,18.0127
4.85,9,195,9.10323,29.5122,21.1751
4.85,9,118,6.57732,32.5829,21.7952
4.85,7,135,6.61474,24.3996,17.7229
4.85,5,90,5.42853,16.2379,13.3343
4.85,12,188,9.21831,40.2497,26.4379
4.85,8,176,7.66076,23.846,18.3099
4.85,6,194,6.11266,22.8633,15.8465
4.85,5,265,4.81283,15.8815,11.7454
4.85,5,115,4.5836,17.7907,14.7649
4.85,6,97,4.75072,19.7076,12.6256
4.95,6,273,3.93984,17.8495,12.1865
4.95,6,67,5.64281,19.0032,12.8387
4.95,6,104,4.4045,18.8374,14.0569
4.95,5,43,3.47875,15.9965,13.326
4.95,7,151,7.07932,22.9033,17.287
4.95,7,247,7.4968,26.1351,19.2497
4.95,9,84,6.83683,27.4849,19.3891
4.95,9,165,9.22589,31.2297,19.1766
4.95,7,116,5.93053,23.5726,18.085
4.95,7,171,7.00009,20.8192,13.7004
4.95,9,72,5.34547,23.9907,18.021
4.95,8,273,7.4357,29.4181,25.2015
4.95,8,136,6.53956,27.0639,18.4382
4.95,7,73,5.1435,18.7383,15.4791
4.95,9,345,7.66486,26.2083,17.3231
4.95,8,297,6.27948,26.6216,16.9556
4.95,7,151,6.6282,25.4907,14.6149
4.95,5,72,4.10943,14.8312,12.6806
4.95,6,186,6.02884,19.9892,15.8839
4.95,5,60,4.34052,15.8242,12.7793
4.95,5,104,5.1398,16.5193,11.204
4.95,6,34,4.67675,18.6838,13.446
4.95,6,93,6.09377,17.3386,13.1119
4.95,5,189,3.56483,15.869,10.4398
4.95,8,479,6.77246,27.5228,20.6804
4.95,12,232,9.9318,42.6142,29.7255
4.95,5,171,4.95644,14.5565,10.1684
4.95,8,406,6.27663,23.6479,16.285
4.95,9,90,6.4632,30.9755,18.5066
4.95,7,46,4.21619,21.0789,18.4136
5.05,7,185,4.95869,17.4121,13.0744
5.05,5,254,4.34657,16.3206,11.7435
5.05,5,48,5.43881,15.2029,10.1263
5.05,8,123,9.15893,28.7747,19.8646
5.05,8,175,7.66762,21.3167,15.7368
5.05,5,58,4.7099,14.8805,10.2221
5.05,8,221,6.0756,23.3848,13.9029
5.05,6,233,5.87899,23.1885,19.0596
5.05,7,83,6.11468,22.4969,13.1689
5.05,5,41,4.14931,15.9401,11.5698
5.05,7,101,5.25695,20.6768,14.1953
5.05,5,96,5.34621,18.8705,15.6152
5.05,9,120,7.97722,31.488,21.5566
5.05,6,108,5.088,14.4965,9.7144
5.05,5,39,4.76749,18.5691,13.6626
5.05,6,157,6.28224,22.2082,15.0353
5.05,8,105,5.48178,22.4418,13.847
5.05,8,216,6.95071,26.0047,16.9138
5.05,6,68,5.02537,22.0949,20.4252
5.05,7,176,6.03208,24.8096,15.0294
5.05,8,153,6.79693,26.2544,19.0027
5.05,5,77,3.96021,16.0794,14.3334
5.05,6,82,5.39369,20.8367,16.6117
5.05,5,55,3.87752,18.2956,13.6253
5.05,5,37,4.23542,15.0175,11.6686
5.05,6,45,4.40061,15.9641,10.6385
5.05,7,173,6.19644,20.7609,15.0816
5.05,5,32,4.49686,14.5741,10.8738
5.05,8,76,5.83569,27.8059,22.5841
5.05,8,96,6.55063,24.4762,15.8855
5.15,8,68,5.51826,25.5816,18.3409
5.15,5,43,4.42741,15.9698,10.9803
5.15,8,108,7.89147,26.6903,21.1622
5.15,6,84,5.57293,21.6439,12.8989
5.15,5,88,3.92534,18.6447,13.0923
5.15,4,74,4.65342,13.8571,10.5568
5.15,8,194,6.6925,25.4603,20.3564
5.15,7,130,6.15121,25.8325,19.7205
5.15,7,165,9.27865,24.9681,17.4386
5.15,8,61,6.88417,24.3837,17.5065
5.15,6,111,7.18535,22.9449,17.6801
5.15,4,57,4.09948,15.2364,12.9077
5.15,5,127,5.14711,11.8079,7.90488
5.15,5,126,5.17819,14.6834,10.7375
5.15,6,107,5.76709,19.6589,14.1869
5.15,5,57,4.91029,17.2719,14.4096
5.15,7,523,6.43544,16.8907,12.8639
5.15,8,72,5.60008,22.0397,16.0476
5.15,7,162,5.88758,20.3958,15.2768
5.15,6,85,5.70905,20.7366,15.0012
5.15,4,111,4.76241,12.7558,9.16942
5.15,9,126,6.56743,28.6547,20.9505
5.15,8,97,7.65701,28.6738,18.842
5.15,6,124,4.90417,17.0029,12.0196
5.15,6,210,3.43725,17.0925,12.9571
5.15,6,63,4.96915,22.2921,18.0345
5.15,6,58,6.36378,20.826,17.8903
5.15,5,187,5.41048,16.9957,14.285
5.15,5,119,4.00264,18.3012,14.6746
5.15,9,482,8.73918,27.267,18.6153
5.25,7,57,4.84798,19.9883,14.2029
5.25,5,92,3.55632,18.0669,13.6909
5.25,7,83,4.68484,22.2511,16.1169
5.25,7,241,6.20069,26.5638,19.4949
5.25,5,230,4.60356,17.5243,13.164
5.25,5,163,5.59646,16.6205,12.0667
5.25,6,48,5.15731,18.1464,13.036
5.25,5,46,4.50638,16.1961,13.8094
5.25,7,94,6.30933,25.2936,17.666
5.25,7,224,6.92737,17.9296,11.5147
5.25,5,200,5.37793,13.2665,10.0607
5.25,6,93,5.87274,17.4309,13.1636
5.25,7,66,5.4578,20.4919,14.3632
5.25,8,213,7.16416,26.3472,20.3737
5.25,6,63,5.26353,16.0401,12.5136
5.25,4,68,4.65144,14.7254,10.8859
5.25,6,88,6.23453,19.1943,15.9311
5.25,6,102,4.50952,20.7098,14.9861
5.25,7,150,6.44256,22.856,17.73
5.25,6,74,4.03171,17.7136,13.1154
5.25,7,317,4.65168,23.3284,15.9694
5.25,7,341,7.81133,22.0039,14.3969
5.25,6,55,5.50694,24.4707,17.6574
5.25,6,64,5.06578,20.8032,13.4578
5.25,5,106,5.59188,15.3748,11.3019
5.25,5,66,4.64458,20.2251,13.3127
5.25,4,61,4.41751,14.5389,11.256
5.25,5,31,4.34114,13.7275,10.1233
5.25,7,76,7.09119,23.5245,17.0092
5.25,6,107,8.85524,22.1024,17.7552
5.35,6,375,4.92377,19.7169,17.1057
5.35,5,118,5.14685,16.2215,13.0969
5.35,5,76,5.05971,17.7688,13.8007
5.35,6,50,5.68549,19.9207,15.3544
5.35,6,360,5.62441,19.9521,13.0399
5.35,6,123,7.53907,23.0678,15.9425
5.35,6,153,5.20107,17.3618,13.1824
5.35,4,161,4.31801,15.0797,12.6337
5.35,4,27,4.42954,15.3021,12.1686
5.35,6,170,5.03507,19.1443,14.0891
5.35,9,250,8.70198,30.7494,19.507
5.35,5,221,4.28884,15.5583,11.4458
5.35,7,40,5.80599,24.7618,18.8062
5.35,5,145,5.44454,18.7938,16.0576
5.35,6,234,3.91473,17.8469,13.3077
5.35,5,71,4.74316,15.5434,10.2127
5.35,6,95,5.51186,22.3903,18.8286
5.35,8,319,6.63638,23.6272,16.2265
5.35,7,230,5.15383,25.9544,17.9573
5.35,8,125,8.32567,25.7547,17.2752
5.35,5,58,5.0497,16.0852,12.9644
5.35,7,98,5.46244,20.5404,13.6327
5.35,9,150,7.97635,27.5561,17.6534
5.35,6,119,7.83652,19.5319,14.204
5.35,5,81,5.02893,14.0079,11.3558
5.35,7,295,5.82538,22.7199,16.8494
5.35,7,119,7.81895,26.7913,18.2871
5.35,5,74,4.9906,17.9134,12.5614
5.35,7,168,6.12567,23.6535,16.0699
5.35,6,135,5.29675,17.6613,11.8879
5.45,5,173,5.22927,16.2413,11.6729
5.45,8,217,5.88856,27.2296,21.3253
5.45,5,217,5.20166,14.3328,10.8872
5.45,5,118,5.06077,15.8775,9.83995
5.45,5,155,4.82324,13.6859,11.3758
5.45,7,101,6.57633,25.9401,20.5449
5.45,6,38,5.87451,21.5365,14.9401
5.45,4,57,4.34822,11.8997,9.57588
5.45,7,121,4.95226,21.1457,15.6476
5.45,8,153,6.26824,28.2125,19.8349
5.45,6,88,4.7282,18.1366,13.5949
5.45,6,354,6.63913,19.1483,14.4744
5.45,7,102,5.47447,24.6414,16.1899
5.45,5,153,5.21651,14.0212,9.24658
5.45,7,209,7.37723,29.3796,21.7812
5.45,7,116,4.99567,19.5434,12.286
5.45,7,97,6.21031,22.023,16.0433
5.45,6,111,5.40908,24.119,16.9397
5.45,8,142,7.93893,23.2204,18.3224
5.45,9,198,8.14387,30.7763,22.6446
5.45,5,56,5.59758,15.9645,12.8447
5.45,9,73,5.83582,30.644,23.8552
5.45,6,74,6.41563,20.4138,11.9689
5.45,8,325,8.47211,28.7575,20.8048
5.45,6,54,5.42533,21.0734,13.6168
